Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,Final de placa,CEP,Município,Bairro,url,Cor
"Carros, vans e utilitários",FIAT DOBLO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Van/Utilitário,2015,95000,1.4,Flex,Manual,Hidráulica,4 portas,3,66120470,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/doblo-linda-07-lugares-897831371,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMFORTLINE  1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,57400,1.0,Flex,Manual,Hidráulica,4 portas,2,67118096,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/carro-voyage-2015-897832750,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX  1.6 T. FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2013,69000,1.6,Flex,Manual,Hidráulica,4 portas,,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/cross-fox-1-6-financio-ate-48-meses-824626371,Amarelo
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V MEC. 4P,HONDA,Sedã,2012,89000,1.8,Flex,Manual,Hidráulica,4 portas,2,66113190,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-1-8-manual-884541156,Branco
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2014,78030,1.6,Flex,Manual,Hidráulica,4 portas,3,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-1-6-freestyle-autoshow-veiculos-vga-897825037,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,28385,1.0,Flex,Manual,Hidráulica,4 portas,0,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-1-0-trend-autoshow-veiculos-buh-897827415,Cinza
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2018,24000,1.0,Flex,Manual,Elétrica,4 portas,1,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-17-18-897826433,Branco
"Carros, vans e utilitários",HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,Hatch,2018,35064,1.5,Flex,Automático,Elétrica,4 portas,7,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-cvt-automatico-35-mil-km-897824896,Prata
"Carros, vans e utilitários", ,,,2018,41085,,Flex,Automático,,4 portas,,68790000,Santa Isabel do Pará,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jt-polo-1-6-msi-flex-897825656,Branco
"Carros, vans e utilitários",TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2015,70000,1.5,,Manual,,4 portas,,68740000,Castanhal,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-sedan-1-5-897823627,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,58000,1.0,Flex,Manual,Elétrica,4 portas,7,66833170,Belém,Tapanã (Icoaraci),https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-1-0-897822967,Cinza
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2016,65000,1.6,Flex,Manual,Hidráulica,4 portas,3,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sandero-expression-1-6-2016-897822255,Prata
"Carros, vans e utilitários",GM - CHEVROLET CORSA SEDAN SUPER 1.0 MPFI 4P,GM - CHEVROLET,Sedã,2004,240000,1.0,Flex,Manual,Hidráulica,4 portas,,67145465,Ananindeua,Maguari,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedan-897820221,Prata
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,SUV,2013,70000,1.8,Flex,Automático,Hidráulica,4 portas,,66075000,Belém,Guamá,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chev-spin-1-8-at-897818822,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS 1.0 TSI FLEX 12V 5P AUT.,VW - VOLKSWAGEN,SUV,2020,26000,1.0,Flex,Automático,Elétrica,4 portas,7,66093020,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/t-cross-tsi-banco-de-couro-ipva-pago-garant-fabrica-891986494,Branco
"Carros, vans e utilitários",RENAULT MEGANE SEDAN EXPRESSION HI-FLEX 1.6 16V,RENAULT,Sedã,2009,82000,1.6,Flex,Manual,Elétrica,4 portas,5,66820020,Belém,Tenoné,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renalt-megane-1-6-897816097,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,20500,1.0,Flex,Manual,Hidráulica,,2,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-1-0-autoshow-veiculos-qbp-897817777,Prata
"Carros, vans e utilitários", ,,,2015,68000,,,,,,,68500000,Marabá,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2015-com-adesao-contratual-897814250,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA,GM - CHEVROLET,Sedã,2018,5,1.0,,Manual,,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-prisma-1-0-joy-ano-2018-com-mil-de-entrada-862831063,
"Carros, vans e utilitários",HONDA CIVIC,HONDA,,2015,53000,,Flex,Automático,,4 portas,,66010010,Belém,Campina,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-897813318,Branco
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2018,63000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,8,68738000,Santa Maria do Pará,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-2017-2018-7lugares-diesel-897814125,Branco
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Van/Utilitário,2020,25000,1.8,Flex,Manual,Hidráulica,4 portas,0,66090363,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/doblo-essence-1-8-7-lug-2020-e-na-netcar-863096045,Vermelho
"Carros, vans e utilitários",FIAT IDEA ESSENCE SUBLIME DUAL.1.6 FLEX16V 5P,FIAT,Passeio,2016,39000,1.6,Flex,Automático,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-1-6-sublime-2016-automatico-com-r-1mil-de-entrada-na-showroom-620400116,Branco
"Carros, vans e utilitários",TOYOTA ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,TOYOTA,Passeio,2015,45000,1.5,Flex,Manual,Elétrica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/showroom-automoveis-etios-sedan-xs-2015-com-r-1mil-de-entrada-640865812,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2012,45000,1.0,Flex,Manual,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bem-facil-r-1mil-de-entrada-fox-1-0-trend-2012-606588079,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SEDAN 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2014,49000,1.6,Flex,Manual,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/o-show-e-agora-r-1mil-de-entrada-polo-sedan-1-6-2014-completo-609821724,Prata
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,83,1.4,Flex,Manual,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/c3-1-4-2012-1-mil-de-entrada-aercio-veiculos-855122516,Preto
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-F. R. CURL 1.6 16V 5P,RENAULT,Passeio,2014,39000,1.6,Flex,Manual,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/o-show-e-agora-r-1mil-de-entrada-sandero-stepway-2014-609814030,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,65444,1.0,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fox-2013-1-0-1-mil-de-entrada-aercio-veiculos-guk-888240739,Prata
"Carros, vans e utilitários",FIAT DOBLO ADVENTURE/ ADV.ER 1.8 MPI 8V 103CV,FIAT,,2020,300,,Flex,Manual,Hidráulica,4 portas,6,67013000,Ananindeua,Atalaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/doblo-melhor-preco-897812844,
"Carros, vans e utilitários",VW - VOLKSWAGEN ,VW - VOLKSWAGEN,,2019,0,,,,,,,66015130,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vende-se-saveiro-897812858,
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2013,95000,1.4,Flex,Manual,Hidráulica,4 portas,0,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-4-ano-13-13-897812788,Prata
"Carros, vans e utilitários", ,,Pick-up,2012,150000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,3,68514300,Marabá,Morada Nova,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-ex-12-13-conservada-896289780,Preto
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,,2020,20000,,Diesel,Automático,,4 portas,0,66095491,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-4x4-897812359,
"Carros, vans e utilitários",RENAULT KWID LIFE 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2018,52456,1.0,Flex,Manual,Hidráulica,4 portas,7,68743250,Castanhal,Estrela,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/kwid-890626348,Vermelho
"Carros, vans e utilitários",TOYOTA COROLLA XRS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2018,43000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,7,68700005,Capanema,Centro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/corola-xrs-2018-897812266,Branco
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2013,50000,1.0,Gasolina,Manual,Hidráulica,4 portas,0,66815880,Belém,Maracacuera (Icoaraci),https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/carro-sandero-897812380,Prata
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Passeio,2015,73500,1.4,Flex,Manual,Hidráulica,,4,68625180,Paragominas,Célio Miranda,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-4-working-cabine-dupla-897812616,Prata
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2020,45597,1.0,Flex,Manual,Hidráulica,4 portas,0,66033815,Belém,Jurunas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/carro-chevrolet-onix-1-0-flex-manual-2020-897812339,Prata
"Carros, vans e utilitários",FIAT STRADA WORKING 1.6 MPI 16V CE,FIAT,Hatch,2016,34000,1.6,Gasolina,Manual,Hidráulica,2 portas,8,66117090,Belém,Barreiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-cross-897812335,Vermelho
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,47,1.0,Flex,Manual,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-1-0-1-mil-de-entrada-aercio-veiculosb-835318039,Vermelho
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2013,138000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,2,67015430,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-diesel-897812263,Outra
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA R-LINE 250 TSI 1.4 FLEX 16V AUT.,VW - VOLKSWAGEN,Sedã,2018,17000,1.4,Flex,Automático,Elétrica,4 portas,8,66035444,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jetta-r-line-tsi-1-4-turbo-o-mais-novo-do-para-897812117,Branco
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.4 F.POWER 4X2 CD,GM - CHEVROLET,Pick-up,2014,82101,2.0 - 2.9,Flex,Manual,Hidráulica,4 portas,5,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/s-10-lt-2-4-manual-2014-flex-886993346,Preto
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2012,78114,1.0,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sandero-2012-1-0-1-mil-de-entrada-aercio-veiculos-hre-888716455,Preto
"Carros, vans e utilitários",HONDA WR-V EX 1.5 FLEXONE 16V 5P AUT.,HONDA,Hatch,2018,19000,1.5,Flex,Automático,Hidráulica,4 portas,6,66093543,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/wr-v-ex-2017-2018-com-19km--m-a-veiculos-873976068,Prata
"Carros, vans e utilitários",FIAT DOBLO  CARGO 1.4 MPI FIRE FLEX 8V 3P,FIAT,Van/Utilitário,2011,112000,1.4,Flex,Manual,Hidráulica,4 portas,1,66087441,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/doblo-cargo-1-4-2011-896363555,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2020,23000,1.6,Flex,Manual,Elétrica,2 portas,4,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-1-6-cd-2020-897806043,Branco
"Carros, vans e utilitários",BMW X5 3.0 4X4,BMW,SUV,2015,29000,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,9,66050400,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bmw-x5-30d-full-2015-blindada-a-diesel-822662616,Branco
"Carros, vans e utilitários",FORD KA 1.5 16V FLEX 5P,FORD,Hatch,2014,107204,1.5,Flex,Manual,Elétrica,4 portas,0,66615170,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-2014-2015-897800575,Cinza
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2016,0,1.0,Flex,Manual,Hidráulica,4 portas,,66065165,Belém,Condor,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-0-2016-hugo-leonardo-891344775,Preto
"Carros, vans e utilitários",RENAULT SANDERO TECHRUN HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2014,67000,1.0,Flex,Manual,Hidráulica,4 portas,4,68501340,Marabá,Liberdade,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/vendo-sandero-techrun-r-29-500-897796761,Prata
"Carros, vans e utilitários",FIAT BRAVO,FIAT,Hatch,2013,6,1.8,Flex,Manual,Hidráulica,4 portas,8,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bravo-absolute-1-8-promocao-1-000-de-entrada-e-transferencia-grates-874443151,Cinza
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Pick-up,2012,140,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/nao-perca-tempo-pra-quem-procura-custo-beneficio-l200-triton-hpe-top-de-linha-843636242,Prata
"Carros, vans e utilitários",MITSUBISHI L200 L 2.5 4X4 CD TURBO DIESEL,MITSUBISHI,Van/Utilitário,2005,256000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,3,68020790,Santarém,Aeroporto Velho,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/savana-l-200-897799458,Amarelo
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 2P,VW - VOLKSWAGEN,Antigo,2001,3000,,Gasolina,Manual,Elétrica,4 portas,9,66623012,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-4-portas-2001-2002-897798896,Preto
"Carros, vans e utilitários",FIAT PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P,FIAT,Hatch,2013,86000,1.0,Gasolina,Manual,Hidráulica,4 portas,1,68845000,Cachoeira do Arari,Câmara do Marajó,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-897795751,Vermelho
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,45000,1.8,Flex,Automático,Elétrica,4 portas,0,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-automatico-top-de-linha-nao-perca-tempo-venha-conferir-883398619,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2021,24000,1.0,Flex,Manual,Hidráulica,4 portas,4,66093020,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-trendline-20-21-1-0-na-garantia-de-fab-ipva-21-pg-853117692,Branco
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2009,160000,1.6,Flex,Manual,Hidráulica,4 portas,4,68005310,Santarém,Centro,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-sedan-897794462,Preto
"Carros, vans e utilitários",TOYOTA ETIOS CROSS 1.5 FLEX 16V 5P MEC.,TOYOTA,,2014,65000,,,,,4 portas,4,66023520,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/etios-cross-2014-891353825,Preto
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,Passeio,2018,19189,1.5,Flex,Automático,Hidráulica,4 portas,4,66060020,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-city-exl-1-5-2018-897793611,Cinza
"Carros, vans e utilitários",MERCEDES-BENZ CLASSE A 250 2.0 TB HATCH VISION,MERCEDES-BENZ,Sedã,2020,10000,1.3,Flex,Automático,Elétrica,4 portas,5,66093020,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-a-200-tb-1-3-adv-c-teto-ipva-21-pg-garantia-de-fabrica-891776149,Azul
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2015,40000,1.6,Flex,Manual,Hidráulica,2 portas,2,66060271,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-897792920,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 2P,VW - VOLKSWAGEN,Antigo,2001,3000000,1.0,Gasolina,Manual,Elétrica,4 portas,9,66645290,Belém,Castanheira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-4-portas-2001-2002-897812252,Preto
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.4 F.POWER 4X2 CD,GM - CHEVROLET,,2014,36000,,Flex,Automático,,,0,66095491,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-s10-pick-up-ltz-2-4-f-power-4-2-cd-897790236,
"Carros, vans e utilitários",HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2009,150000,1.4,Flex,Automático,Hidráulica,4 portas,4,67120370,Ananindeua,Quarenta Horas (Coqueiro),https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-897791950,Vermelho
"Carros, vans e utilitários",HONDA CIVIC SEDAN EX 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2017,47000,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,4,66823010,Belém,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/civic-897790055,Branco
"Carros, vans e utilitários",TOYOTA ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,TOYOTA,Passeio,2013,55000,1.5,Flex,Manual,Elétrica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/muito-facil-r-1mil-de-entrada-etios-1-5-sedan-2013-completo-606578520,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2014,50000,,,,,4 portas,,66090100,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/carro-gol-2014-entrada-2-500-897787878,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2012,80000,1.0,Flex,Manual,Hidráulica,,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-0-ano-2012-completo-pode-funcionar-897789894,Cinza
"Carros, vans e utilitários",HYUNDAI ,HYUNDAI,Hatch,2019,0,1.0,Flex,Manual,Hidráulica,4 portas,0,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2015--41-900-853104356,Prata
"Carros, vans e utilitários",FIAT PALIO SPORTING B.EDIT. 1.6 FLEX 16V 5P,FIAT,Passeio,2013,59000,1.6,Flex,Automático,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/loja-show-r-1mil-de-entrada-palio-sporting-automatico-2013-607054570,Vermelho
"Carros, vans e utilitários",RENAULT STEPWAY INTENSE FLEX 1.6 16V AUT.,RENAULT,Hatch,2020,15000,1.6,Flex,Automático,Elétrica,4 portas,1,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/stepway-intense-2020-automatico-897788758,Branco
"Carros, vans e utilitários",FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,SUV,2019,54000,1.5,Flex,Automático,Elétrica,4 portas,0,67013160,Ananindeua,Atalaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-5-897785604,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2010,79000,1.0,Flex,Manual,Hidráulica,4 portas,0,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/voyage-2010-897786641,Preto
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2020,58000,1.0,Flex,Manual,Elétrica,4 portas,7,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2020-897787283,Cinza
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,60000,1.8,Flex,Automático,Elétrica,4 portas,1,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/hr-v-2016-exl-897783235,Prata
