Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2020,65000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,7,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-1-6-msi-2020-893318846
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0 FLEX 12V 4P,VW - VOLKSWAGEN,Sedã,2021,39021,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,65071380,São Luís,Calhau,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/voyage-mpi-1-0-4p-2020-2021-867430451
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2014,59500,1.8,Flex,Automático,Hidráulica,Branco,4 portas,5,65072580,São Luís,Cohajap,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-8-2014-893308769
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2015,53000,1.0,Flex,Manual,Elétrica,Branco,4 portas,,65075740,São Luís,Jardim Renascença,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confortline-2015-891881957
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2013,124000,1.0,,,Hidráulica,Branco,4 portas,,65760000,Presidente Dutra,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-2013-893293292
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2012,121000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,8,65082653,São Luís,Vila Mauro Fecury I,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-comfortl-893305658
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT STYLE 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2015,120000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,1,65060641,São Luís,Angelim,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-893286579
"Carros, vans e utilitários",FORD SE 1.6 POWERSHIFT AUT.,FORD,Hatch,2015,93,,,Automático,,Prata,4 portas,,65072745,São Luís,Jardim Bela Vista,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-powershift-impecavel-893292570
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 2.0 4X4 TB DIESEL AUT,JEEP,SUV,2019,20000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,,65074000,São Luís,Cohama,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-diesel-893276920
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2012,145037,1.4,Flex,Manual,Hidráulica,Prata,4 portas,8,65076820,São Luís,Jaracaty,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-1-4-attactive-2012-868949703
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P MEC.,GM - CHEVROLET,Sedã,2012,98000,1.8,Gasolina,Manual,Hidráulica,Branco,4 portas,9,65066320,São Luís,Turu,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-2012-891855464
"Carros, vans e utilitários",FIAT UNO,FIAT,,2011,110000,,,,,Preto,4 portas,,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-2011-893280368
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2017,81000,1.0,Flex,Manual,Elétrica,Branco,4 portas,0,65066659,São Luís,Turu,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2017-893276636
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P,RENAULT,Hatch,2014,55,1.6,Flex,Manual,Hidráulica,Branco,4 portas,0,65054610,São Luís,Cohatrac III,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/sandero-stpway-1-6-carro-extra-sem-detalhes-muito-bem-conservado-877846036
"Carros, vans e utilitários",FIAT STRADA WORKING 1.6 MPI 16V CE,FIAT,Pick-up,2015,18000,,Flex,Manual,,Vermelho,2 portas,,65909680,Imperatriz,Distrito Industrial,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-893269776
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2011,129000,1.6,Flex,Manual,,Branco,2 portas,,65900010,Imperatriz,Centro,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/saveiro-32mil-893268682
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 POWER/HIGHI T.FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,106000,1.6,Flex,Semi-Automático,Hidráulica,Vermelho,4 portas,5,65041615,São Luís,Barés,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-gol-g5-1-6-dualogico-893266265
"Carros, vans e utilitários",FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,130,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,65055285,São Luís,Jardim São Cristóvão,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2014-893262649
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 16V 156CV 5P,JEEP,SUV,2021,2500,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,4,65700000,Bacabal,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-893268217
"Carros, vans e utilitários",GM - CHEVROLET ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,GM - CHEVROLET,Sedã,2001,175,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,2,65130000,Paço do Lumiar,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/astra-cd-893262933
"Carros, vans e utilitários",KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.,KIA MOTORS,SUV,2010,118000,1.6,Gasolina,Manual,Elétrica,Cinza,4 portas,,65065180,São Luís,Olho D'Água,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/kia-soul-1-6-10-10-891370900
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2013,120000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,9,65058212,São Luís,Cidade Operária,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-0-ano-12-13-893261027
"Carros, vans e utilitários",PEUGEOT 5008 GRIFFE 1.6 TURBO 16V 5P AUT.,PEUGEOT,SUV,2019,35000,1.6,Flex,Automático,Elétrica,Branco,4 portas,0,65071380,São Luís,Calhau,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/promocao-peugeot-5008-griffe-aut-1-6-7-lugares-2018-2019-com-ipva-2021-885327710
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2010,122000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,1,65047440,São Luís,Vila Palmeira,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedan-premium-1-4-893258684
"Carros, vans e utilitários",FIAT DOBLO ADV.EXT./ADV.EXT.LOC. 1.8 16V FLEX,FIAT,Van/Utilitário,2010,139500,1.8,Flex,Manual,Hidráulica,Verde,4 portas,1,65054740,São Luís,Cohatrac IV,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/doblo-adv-locker-1-8-2010-2011-aceito-proposta-decentes-893251341
"Carros, vans e utilitários",JEEP CHEROKEE,JEEP,SUV,2006,60000,4.0 ou mais,Gasolina,Automático,Hidráulica,Preto,4 portas,0,65930000,Açailândia,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/jeep-cherokee-893253463
"Carros, vans e utilitários",VW - VOLKSWAGEN BORA 2.0/ 2.0 FLEX 8V MEC.,VW - VOLKSWAGEN,Sedã,2009,171000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,9,65068693,São Luís,Vila Luizão,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/bora-r-25-000-00-893249522
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,GM - CHEVROLET,,2002,200000,,,,,Branco,4 portas,,65590000,Barreirinhas,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/corsa-hatch-wind-1-0-8vl-2002-893246596
"Carros, vans e utilitários",TOYOTA HILUX CD SR D4-D 4X4 3.0  TDI DIES.,TOYOTA,Pick-up,2006,280000,3.0 - 3.9,Diesel,Manual,Hidráulica,Preto,4 portas,3,65055000,São Luís,Chácara Itapiracó,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hillux-3-0-4x4-manual-891800332
"Carros, vans e utilitários",FORD KA GL 1.0I ZETEC ROCAM,FORD,Hatch,2007,1000,1.0,Gasolina,Manual,Mecânica,Preto,2 portas,8,65110000,São José de Ribamar,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2007-893237373
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2015,95000,1.3,Flex,Manual,Elétrica,Azul,4 portas,3,65065250,São Luís,Olho D'Água,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/etios-1-3x-2015-893237243
"Carros, vans e utilitários",GM - CHEVROLET S10 BLAZER EXECUTIVE 2.8 4X4 TDI DIESEL,GM - CHEVROLET,,2015,100000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,4 portas,2,65148000,Axixá,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/vende-s10-2015-super-conservada-893237254
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2009,112000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,9,65380000,Bom Jardim,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-2008-2009-893216928
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2015,51400,1.5,Flex,Manual,Elétrica,Cinza,4 portas,8,65043380,São Luís,COHEB do Sacavém,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-com-teto-panoramico-889977630
"Carros, vans e utilitários",FIAT STRADA ENDURANCE 1.4 FLEX 8V CS PLUS,FIAT,Van/Utilitário,2021,1000,1.4,Gasolina,Manual,Hidráulica,Branco,2 portas,0,65907060,Imperatriz,Nova Imperatriz,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/strada-endurence-2021-855764902
"Carros, vans e utilitários",HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2015,91528,1.6,Flex,Automático,Hidráulica,Prata,4 portas,,65076820,São Luís,Jaracaty,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6-2015-aut-869374446
"Carros, vans e utilitários",FIAT STRADA TREKKING 1.6 16V FLEX CD,FIAT,Pick-up,2015,65000,1.6,Flex,Manual,Hidráulica,Vermelho,2 portas,9,65055367,São Luís,Jardim São Cristóvão II,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-trek-cd-1-6-893212416
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 I MOTI.POWER/HIGHLI T.FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,86000,,Flex,Manual,Hidráulica,Vermelho,4 portas,8,65052250,São Luís,Maiobinha,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2014-ipva-2021-893205557
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CL 1.6 MI / CL/ C 1.6,VW - VOLKSWAGEN,Passeio,1994,111111,1.6,Gasolina,Manual,Mecânica,Cinza,2 portas,3,65800000,Balsas,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-893200399
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XS 1.6 FLEX 16V 4P,PEUGEOT,Sedã,2010,100000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,0,65066870,São Luís,Chácara Brasil,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-passion-2010-893203957
"Carros, vans e utilitários",VW - VOLKSWAGEN 1.6 2P MANUAL,VW - VOLKSWAGEN,,1975,89000,,,,,,,,65060275,São Luís,Aurora,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/variant-75-893201918
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2013,140000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,65763000,Tuntum,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/classic-2013-893205164
"Carros, vans e utilitários",FIAT MOBI LIKE ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2018,70000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,6,65700000,Bacabal,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-extra-893185816
"Carros, vans e utilitários",FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Hatch,2015,1,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,,65074199,São Luís,Vinhais,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ka-1-0-sel-878697955
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,Hatch,2019,48000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,8,65700000,Bacabal,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-893185693
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X4 DIESEL 16V AUT.,JEEP,SUV,2019,7000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,2,65076170,São Luís,São Francisco,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-4x4-diesel-2019-2019-877933463
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2015,58500,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,6,65047240,São Luís,Anil,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2-0-automatico-extra-14-15-893159006
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2010,450000,1.0,Flex,Manual,Mecânica,Cinza,4 portas,5,65095515,São Luís,Vila Esperança,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-2010-893168373
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,VW - VOLKSWAGEN,SUV,2020,14,1.0,Flex,Automático,Hidráulica,Branco,4 portas,6,65046160,São Luís,Anil,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/t-cross-tsi-comfortiline-1-0-ano-2020-893160794
"Carros, vans e utilitários",GM - CHEVROLET D-20 4.0 CHAMP/CONQUEST/EL CAMINHO DIES.,GM - CHEVROLET,Antigo,1987,300,4.0 ou mais,Diesel,Manual,Hidráulica,Preto,2 portas,2,65440000,São Benedito do Rio Preto,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/d20-cabine-simples-carroceria-de-madeira-motor-perquins-4-pneus-novos-toda-revisada-em-dia-893149263
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI C 1.6/ CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Passeio,1999,190148,1.6,Gasolina,Manual,Mecânica,Branco,4 portas,1,65055358,São Luís,Jardim São Cristóvão II,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/parati-1-6-893157983
"Carros, vans e utilitários", ,,,2008,85566888,,,,Hidráulica,,4 portas,,65068591,São Luís,Vila Luizão,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/carro-893132165
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2019,20000,1.0,Flex,Manual,Elétrica,Branco,4 portas,2,65065720,São Luís,Solar dos Lusitanos,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-0-893145696
"Carros, vans e utilitários",TOYOTA HILUX CD DLX 4X4 2.8 DIESEL,TOYOTA,Pick-up,1999,150000,2.0 - 2.9,Diesel,Manual,Hidráulica,Verde,4 portas,6,65590000,Barreirinhas,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-1999-893131130
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE GL/ SPECIAL 1.6/ 1.8,VW - VOLKSWAGEN,Sedã,1993,190000,1.6,Gasolina,Manual,Mecânica,Prata,2 portas,0,65040000,São Luís,João Paulo,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-troco-voyage-93-893139302
"Carros, vans e utilitários",FORD KA GL 1.0I ZETEC ROCAM,FORD,Passeio,2007,0,1.0,Gasolina,Manual,Mecânica,Preto,2 portas,8,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-ka-2007-4-500-mil-893114304
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2012,14150,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,,65058534,São Luís,Cidade Olímpica,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-em-perfeito-estado-ano-2012-893124258
"Carros, vans e utilitários",GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Van/Utilitário,1996,230000,4.0 ou mais,Diesel,Manual,,Branco,2 portas,0,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/d-20-turbo-diesel-96-893123830
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2018,79850,1.0,Flex,Manual,Hidráulica,Branco,4 portas,1,65053600,São Luís,Cohatrac I,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/sandero-2018-893107821
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,Passeio,1986,35000,1.0,Gasolina,Manual,Mecânica,Outra,,2,65110000,São José de Ribamar,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-chevrolet-1986-893109948
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,38000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,3,65071380,São Luís,Calhau,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-flex-4x2-at-2-0-4p-2019-2019-859396163
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,104000,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,0,65900573,Imperatriz,Juçara,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-ltz-2014-2015-881915305
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,RENAULT,SUV,2018,35000,,Flex,Automático,Hidráulica,Prata,4 portas,0,65074855,São Luís,Planalto Vinhais I,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/captur-intense-2018-automatico-apenas-35mil-km-893089062
"Carros, vans e utilitários",FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2008,218000,1.0,Flex,Manual,Hidráulica,Verde,4 portas,,65010000,São Luís,Centro,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/palio-celebretion-2008-893106878
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.8 TDI 4X4 CD DIES. MEC.,GM - CHEVROLET,Pick-up,2018,52000,2.0 - 2.9,Diesel,Manual,Elétrica,Prata,4 portas,6,65076570,São Luís,São Francisco,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/s10-2018-diesel-4x4-manual-ipva-pago-893090060
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2011,125840,1.0,Gasolina,Manual,Mecânica,Verde,4 portas,2,65068095,São Luís,Olho D'Água,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-classic-893088029
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X2 2.7 16V/2.7 FLEX AUT.,TOYOTA,Pick-up,2014,92000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,7,65060770,São Luís,Aurora,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hillux-flex-automatico-2014-2014-so-91-900-893086211
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2007,9200,1.0,Flex,Manual,Mecânica,Prata,4 portas,4,65036010,São Luís,Apeadouro,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2007-valor-9-200-893084720
"Carros, vans e utilitários",FIAT UNO MILLE GRAZIE 1.0 FIRE FLEX 8V 4P,FIAT,Antigo,1999,0,1.4,Gasolina,Automático,Mecânica,Vermelho,4 portas,5,65138000,Raposa,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-miler-893087071
"Carros, vans e utilitários",RENAULT STEPWAY ZEN FLEX 1.6 16V MEC.,RENAULT,Hatch,2020,42000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,,65074199,São Luís,Vinhais,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/stepway-zen-1-6-manual-2020-859467012
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2010,90,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,65074856,São Luís,Planalto Vinhais I,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/siena-2010-completo-top-ent-10-000-48-499-media-financio-pelo-banco-893075567
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X4 3.0 8V 90CV DIESEL,TOYOTA,Pick-up,2012,250000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,4 portas,3,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/pagamento-por-boleto-893069915
"Carros, vans e utilitários",PEUGEOT RCZ 1.6 TURBO 16V 2P AUT.,PEUGEOT,Passeio,2014,42000,1.6,Gasolina,Automático,Hidráulica,Branco,2 portas,8,65916073,Imperatriz,Bacuri,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/peugeut-rcz-1-6-turbo-2014-muito-novo-893073898
"Carros, vans e utilitários",FORD FOCUS 2.0 16V/ 2.0 16V FLEX 5P,FORD,Sedã,2010,110000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,0,65636756,Timon,São Francisco I,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-893072036
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2011,235000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,4 portas,,65010905,São Luís,Centro,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2011-7-lugares-top-de-linha-893071861
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE I MOTION 1.0 T. FLEX 12V 5P,VW - VOLKSWAGEN,,2018,44000,,Flex,Manual,Hidráulica,Branco,,3,65800000,Balsas,,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/vendo-volkswagen-up-move-2018-893069563
"Carros, vans e utilitários",MITSUBISHI PAJERO,MITSUBISHI,,2005,0,,Diesel,Manual,Hidráulica,Cinza,4 portas,1,65000000,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/pajero-2005-893059062
