Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,291001,1.0,Flex,Manual,Hidráulica,Branco,4 portas,,69308150,Boa Vista,Treze de Setembro,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/voyage-2013-880394804
"Carros, vans e utilitários",GM - CHEVROLET ONIX SEDAN PLUS LT 1.0 12V TB FLEX MEC.,GM - CHEVROLET,Sedã,2021,0,1.0,Flex,Manual,Hidráulica,Azul,4 portas,7,69304360,Boa Vista,Mecejana,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-0km-ano-2021-880418832
"Carros, vans e utilitários",NISSAN KICKS EXCLUSIVE 1.6 16V FLEX AUT,NISSAN,SUV,2017,72000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,7,69317518,Boa Vista,Cidade Satélite,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-880316520
"Carros, vans e utilitários",FIAT ,FIAT,,2004,55522222,,,,,,,,69312272,Boa Vista,Asa Branca,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/moto-e-carro-880343109
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ELEG. 2.0 MPFI FLEXPOWER 8V 5P AUT,GM - CHEVROLET,Hatch,2006,0,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,5,69373000,Rorainópolis,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-astra-2006-em-perfeito-estado-880321181
"Carros, vans e utilitários",HYUNDAI HB20 COPA DO MUNDO 1.0 FLEX 12V MEC.,HYUNDAI,Passeio,2014,108000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,4,69312660,Boa Vista,Centenário,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-hb20-completa-880387490
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2010,0,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,4,69307420,Boa Vista,Caçari,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/siena-celebration-2010-880301463
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2009,2,2.0 - 2.9,Gasolina,Manual,Hidráulica,Vermelho,4 portas,5,69317194,Boa Vista,Alvorada,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/astra-880273133
"Carros, vans e utilitários",HONDA CIVIC SEDAN LX/LXL 1.7 16V 115CV AUT. 4P,HONDA,Sedã,2003,30000,1.7,Gasolina,Automático,Hidráulica,Vermelho,4 portas,6,69312168,Boa Vista,Caimbé,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/v-t-honda-civic-leia-o-anuncio-880267034
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2007,245000,1.6,Gasolina,Manual,Hidráulica,Prata,4 portas,1,69316004,Boa Vista,Raiar do Sol,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/polo-2007-880286494
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Hatch,2013,0,1.4,Gasolina,Manual,Hidráulica,Verde,2 portas,2,69313626,Boa Vista,Caranã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-whts-91-880288080
"Carros, vans e utilitários",NISSAN KICKS S 1.6 16V FLEXSTAR 5P MEC.,NISSAN,SUV,2018,63000,1.6,Flex,Manual,Elétrica,Vermelho,4 portas,8,69314432,Boa Vista,Nova Canaã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-s-18-18-manual-880230431
"Carros, vans e utilitários",MITSUBISHI L200 OUTDOOR HPE 2.5 4X4 CD T.DIES. MEC.,MITSUBISHI,Pick-up,2007,185000,,Diesel,Manual,Hidráulica,Preto,4 portas,,69309095,Boa Vista,Liberdade,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/l-200-outdoor-hpe-2007-880180655
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2003,0,1.8,Gasolina,Automático,Hidráulica,Prata,4 portas,9,69314424,Boa Vista,Nova Canaã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/corola-2003-completo-automatico-no-ponto-de-transferencia-880154537
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI 1.8 MI TOUR 8V 99CV 4P,VW - VOLKSWAGEN,Antigo,1989,100000,1.8,Gasolina,Manual,,Azul,2 portas,5,69312202,Boa Vista,Caimbé,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uma-parati-ano-89-880142621
"Carros, vans e utilitários",FIAT SIENA ELX 1.0 MPI FIRE 16V 4P (25 ANOS),FIAT,Sedã,2001,150000,1.0,Gasolina,Manual,Hidráulica,Cinza,4 portas,6,69313605,Boa Vista,Caranã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-siena-880039916
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Passeio,2003,111111,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,2,69314356,Boa Vista,Doutor Sílvio Leite,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-palio-94-880106460
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,,2012,130000,,Gasolina,Manual,,,4 portas,9,69312332,Boa Vista,Cinturão Verde,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/celta-2012-879989483
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2014,126000,1.4,Gasolina,Manual,Hidráulica,Preto,4 portas,2,69314336,Boa Vista,Doutor Sílvio Leite,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-1-4-880054446
"Carros, vans e utilitários",GM - CHEVROLET CARAVAN,GM - CHEVROLET,Passeio,2007,196166,1.8,Flex,Automático,Elétrica,Cinza,4 portas,5,69309099,Boa Vista,Liberdade,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/carro-corola-fielder-879987410
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,Hatch,2014,99990,,Flex,Manual,Hidráulica,Preto,4 portas,7,69314137,Boa Vista,Santa Tereza,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-hb20-1-6-879950981
"Carros, vans e utilitários",FORD FIESTA 1.0I 3P E 5P,FORD,Hatch,2007,10000000,1.0,Gasolina,Automático,Hidráulica,Preto,4 portas,7,69300600,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2006-2007-completo-879988487
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,,2006,0,,Gasolina,Manual,,Branco,4 portas,,69315082,Boa Vista,Professora Araceli Souto Maior,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-top-879975743
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL 1.0 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2002,25000000,1.0,Gasolina,Manual,Mecânica,Cinza,2 portas,4,69316008,Boa Vista,Raiar do Sol,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/gol-2002-basico-880106839
"Carros, vans e utilitários",FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,2010,128000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,0,69316004,Boa Vista,Raiar do Sol,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/palio-2010-1-0-8v-879871758
"Carros, vans e utilitários",FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,Sedã,2015,120000,1.6,Gasolina,Automático,Hidráulica,Prata,4 portas,2,69312045,Boa Vista,Jardim Floresta,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se1-6-automatico-879922517
"Carros, vans e utilitários",MITSUBISHI PAJERO HPE FULL 3.2 4X4 T.I.DIES. 5P AUT,MITSUBISHI,Pick-up,2008,169000,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,7,69301040,Boa Vista,Centro,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-pajero-full-877108572
"Carros, vans e utilitários",CHERY CIELO 1.6 16V 119CV  5P,CHERY,Hatch,2011,87000,1.6,Gasolina,Manual,Hidráulica,Prata,4 portas,8,69304210,Boa Vista,Mecejana,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/chery-cielo-2011-879863377
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2004,2222222,1.6,Gasolina,Manual,Hidráulica,Outra,4 portas,0,69313152,Boa Vista,Jóquei Clube,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-corsa-classique-2004-leia-o-anuncio-880148536
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Passeio,2008,12,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,3,69316524,Boa Vista,Senador Hélio Campos,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/carro-palio-bem-conservado-879862993
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Hatch,2010,160000,1.0,Flex,Manual,Mecânica,Vermelho,2 portas,9,69317334,Boa Vista,Equatorial,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/gol-09-10-g4-p2-leia-o-anuncio-879821935
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Sedã,2015,120000,1.0,Gasolina,Manual,Hidráulica,Branco,4 portas,4,69315628,Boa Vista,São Bento,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-879807888
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO HIGHLINE 1.6 T. FLEX 8V CD,VW - VOLKSWAGEN,Van/Utilitário,2017,960,1.6,Flex,Manual,Hidráulica,Vermelho,2 portas,7,69313528,Boa Vista,Tancredo Neves,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uma-saveiro-2017-879776383
"Carros, vans e utilitários", ,,Passeio,2010,161646,1.0,Flex,Manual,Hidráulica,Prata,4 portas,7,69317340,Boa Vista,Equatorial,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-completo-leia-antes-879761981
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2005,85555,1.0,Gasolina,Manual,Mecânica,Azul,,0,69370000,São Luiz,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendese-ou-troca-um-celta-879746756
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,Passeio,2008,20000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,0,69314578,Boa Vista,Jardim Tropical,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-879752274
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Hatch,1997,11111,1.0,Gasolina,Manual,Mecânica,Branco,2 portas,2,69317267,Boa Vista,Alvorada,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-esse-palio-barato-879719959
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,1994,25000,1.6,Gasolina,Manual,,Branco,2 portas,0,69373000,Rorainópolis,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-879736900
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2014,0,1.4,Flex,Manual,Mecânica,Branco,4 portas,0,69340000,Mucajaí,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/kombi-2014-e-outra-2011-879743502
"Carros, vans e utilitários",SUZUKI VITARA,SUZUKI,Hatch,1995,1234,1.6,Gasolina,Manual,Hidráulica,Branco,2 portas,6,69318167,Boa Vista,Laura Moreira,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/suzuki-gran-vitara-879632683
"Carros, vans e utilitários",FORD FIESTA GL 1.0 3P,FORD,Passeio,1997,1000,1.0,Gasolina,Manual,Hidráulica,Vermelho,4 portas,7,69316785,Boa Vista,Pintolândia,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/carro-sucata-ta-rodando-bem-vendo-troco-2-800-879652930
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP EXECUTIVE 2.4 MPFI F.POWER CD,GM - CHEVROLET,Pick-up,2011,202000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,0,69309170,Boa Vista,Buritis,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/s-10-executive-2011-879638289
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,Passeio,2017,40868,,Flex,Automático,,,4 portas,0,69306405,Boa Vista,Nossa Senhora Aparecida,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/kicks-2016-2017-1-6-16v-flexstart-sl-4p-xtronic-855792568
"Carros, vans e utilitários",FORD KA,FORD,,2020,14000,1.5,,Automático,,Prata,4 portas,4,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-879625620
"Carros, vans e utilitários",FIAT PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P,FIAT,Sedã,2010,110000,1.0,Flex,Manual,,Vermelho,4 portas,3,69312301,Boa Vista,Asa Branca,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/palio-879629975
"Carros, vans e utilitários",GM - CHEVROLET COBALT,GM - CHEVROLET,,2014,105000,,Flex,Manual,Mecânica,Cinza,4 portas,8,69301080,Boa Vista,Centro,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-ltz-1-8-879631881
"Carros, vans e utilitários",FORD F-1000 SUPER CE 4.9I / 3.6,FORD,Pick-up,1997,180000,4.0 ou mais,Gasolina,Manual,Hidráulica,Verde,2 portas,7,69309560,Boa Vista,Pricumã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-f1000-gasolina-879550149
"Carros, vans e utilitários",GM - CHEVROLET TRACKER LTZ 1.4 TURBO 16V FLEX 4X2 AUT.,GM - CHEVROLET,SUV,2017,54000,1.4,Flex,Automático,Elétrica,Vermelho,4 portas,5,69312208,Boa Vista,Caimbé,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-ltz-1-4-turbo-ano-2017-879563623
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2014,109500,1.5,Flex,Automático,Hidráulica,Prata,4 portas,2,69312035,Boa Vista,Jardim Floresta,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/honda-city-14-14-879495251
"Carros, vans e utilitários",GM - CHEVROLET VECTRA CD 2.0 (MODELO ANTIGO),GM - CHEVROLET,Passeio,1998,3700,2.0 - 2.9,Gasolina,Manual,Hidráulica,Azul,4 portas,2,69312298,Boa Vista,Asa Branca,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/carro-vectra-879502438
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLASS.SPIRIT 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Conversível,2008,85550558,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,8,69373000,Rorainópolis,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/carro-corsa-879500056
"Carros, vans e utilitários",FORD FUSION SEL 2.3 16V  162CV AUT.,FORD,Sedã,2007,0,2.0 - 2.9,Gasolina,Automático,,Prata,4 portas,6,69316745,Boa Vista,Pintolândia,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-top-879499168
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA 2.0 TSI 16V MEC.,VW - VOLKSWAGEN,Antigo,1985,100,1.6,Gasolina,Manual,Mecânica,Verde,2 portas,3,69317230,Boa Vista,Alvorada,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-fusca-85-879493972
"Carros, vans e utilitários",RENAULT ,RENAULT,,2017,54572484,,,,,,,,69312381,Boa Vista,Cinturão Verde,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/aluga-se-retroescavadeira-879479270
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP 2.8/SERT. 2.8 4X4 TB INT. DIES.,GM - CHEVROLET,Pick-up,2002,111111,2.0 - 2.9,Diesel,Manual,Hidráulica,Verde,4 portas,0,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/s10-879415295
"Carros, vans e utilitários",CITROEN XSARA PICASSO EXC./ETOILE 2.0 16V MEC.,CITROEN,Passeio,2004,271000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,4,69305095,Boa Vista,São Francisco,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-um-carro-879410450
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP ADVANTAGE 2.4 MPFI F.POWER CS,GM - CHEVROLET,Pick-up,2016,44000,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,6,69313498,Boa Vista,Tancredo Neves,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/s-10-advantage-879411001
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,Antigo,2002,33333333,1.0,Gasolina,Manual,Hidráulica,Preto,2 portas,0,69370000,São Luiz,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/som-automotivo-879406233
"Carros, vans e utilitários",FORD F-250 XL SUPER DUTY 4.2 TB DIESEL,FORD,Pick-up,2008,11111111,3.0 - 3.9,Diesel,Manual,Hidráulica,Preto,2 portas,4,69316520,Boa Vista,Senador Hélio Campos,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-uma-f250-seme-novo-bem-conservado-completa-879407852
"Carros, vans e utilitários",FIAT PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P,FIAT,Passeio,2010,1550846,1.8,Gasolina,Manual,Hidráulica,Vermelho,4 portas,7,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-879354536
"Carros, vans e utilitários",FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,FIAT,Conversível,1998,40000000,1.0,Gasolina,Manual,Mecânica,Vermelho,4 portas,0,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-879340389
"Carros, vans e utilitários",FIAT ,FIAT,Hatch,2001,1111111,1.0,Gasolina,Manual,Hidráulica,Cinza,4 portas,9,69314605,Boa Vista,Jardim Tropical,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/palio-2001-fire-879353915
"Carros, vans e utilitários",FORD COURIER SPORT 1.6 8V,FORD,Antigo,2000,0,1.6,Gasolina,Manual,Mecânica,Verde,2 portas,6,69316194,Boa Vista,Nova Cidade,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/corrie-ano-2000-879323292
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,Sedã,2015,29248,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,69311024,Boa Vista,Cauamé,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/hb20s-c-plus-c-style-1-0-flex-12v-879328894
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2009,157000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,6,69312258,Boa Vista,Asa Branca,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/venda-879187902
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X2 2.7 16V/2.7 FLEX MEC.,TOYOTA,Van/Utilitário,2018,27000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,,,69312663,Boa Vista,Centenário,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uma-hilux-unico-dono-879194068
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2014,11111,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,7,69313331,Boa Vista,Cambará,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/fox-top-ja-financiado-879181839
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2017,250000,1.4,Gasolina,Manual,Hidráulica,Branco,4 portas,8,69317358,Boa Vista,Equatorial,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-pecas-de-motor-do-cobalt-1-4-2016-2017-879180894
"Carros, vans e utilitários",FIAT PALIO WEEKEND 1.5 MPI 4P,FIAT,Passeio,2000,555955,1.5,Gasolina,Manual,Hidráulica,Azul,4 portas,6,69314102,Boa Vista,Santa Tereza,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-879156863
"Carros, vans e utilitários",FORD FIESTA SE 1.6 8V FLEX 5P,FORD,Hatch,2014,78000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,69309660,Boa Vista,Pricumã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/promocao-fiesta-se-1-6-2014-financia-879115377
"Carros, vans e utilitários",PEUGEOT 206 FELINE 1.4/ 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2008,121200,1.4,Flex,Manual,Hidráulica,Branco,4 portas,8,69317586,Boa Vista,Cidade Satélite,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/pegout-206-1-4-8v-879151458
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Passeio,1996,0,,Gasolina,Manual,,,2 portas,,69317520,Boa Vista,Cidade Satélite,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-top-879122140
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC,GM - CHEVROLET,,2016,49,,,,,,,,69301000,Boa Vista,Centro,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-economico-completo-879089625
"Carros, vans e utilitários",NISSAN MARCH S 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2011,177250,1.0,Gasolina,Manual,Elétrica,Prata,4 portas,8,69316004,Boa Vista,Raiar do Sol,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-879100493
"Carros, vans e utilitários",GM - CHEVROLET VECTRA ELEGANCE 2.0 MPFI,GM - CHEVROLET,Sedã,2006,194000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,7,69314408,Boa Vista,Nova Canaã,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-ou-troca-879086706
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2010,145000,1.6,Flex,Manual,Hidráulica,Branco,2 portas,0,69316196,Boa Vista,Nova Cidade,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-saveiro-879056084
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI CARAT,VW - VOLKSWAGEN,Van/Utilitário,2004,119000,,Gasolina,,,Branco,,,69309187,Boa Vista,Buritis,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-878989631
"Carros, vans e utilitários",FORD ECOSPORT,FORD,Passeio,2004,161000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,7,69316514,Boa Vista,Senador Hélio Campos,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/ecosport-879036447
"Carros, vans e utilitários", ,,,2001,10000,,,,,,2 portas,,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-879035014
"Carros, vans e utilitários",GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Pick-up,1987,0,4.0 ou mais,Diesel,Manual,Hidráulica,Azul,,7,69300000,Boa Vista,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/vende-se-d20-ano-87-em-dias-carroceria-de-mandeira-nova-35-mil-878988308
"Carros, vans e utilitários",HONDA CIVIC HATCH SI,HONDA,Passeio,2008,100,1.8,Flex,Semi-Automático,Hidráulica,Cinza,4 portas,0,69340000,Mucajaí,,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/civic-2008-completo-de-tudo-878987494
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,Passeio,2015,72544,,Flex,Manual,,,4 portas,0,69306405,Boa Vista,Nossa Senhora Aparecida,https://rr.olx.com.br/roraima/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-2015-1-6-freestyle-16v-flex-4p-manual-852172432
