Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,price,url,Bairro
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI SURF 1.8 MI TOTAL FLEX,VW - VOLKSWAGEN,Van/Utilitário,2011,200000,1.8,Flex,Manual,Hidráulica,Preto,4 portas,5,58410258,Campina Grande,26500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/paraty-surf-2011-gnv-legalizado-896722380,Catolé
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,,2018,38810,,Flex,Manual,Hidráulica,Vermelho,4 portas,1,58400158,Campina Grande,42900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-auth-1-0-duvidas-833796852,Centro
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2018,69000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,3,58102800,Cabedelo,54900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-2018-1-4-896722076,Parque Verde
"Carros, vans e utilitários",FIAT UNO WAY 1.4 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,171519,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,4,58085000,João Pessoa,28900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-way-1-4-896720962,Cruz das Armas
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP H.COUNTRY 2.8 4X4 CD DIES.AUT.,GM - CHEVROLET,,2019,72000,2.0 - 2.9,Diesel,Automático,Elétrica,Vermelho,4 portas,6,58040300,João Pessoa,192900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/s10-2-8-h-country-2019-879681558,Torre
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY FLEX 1.6 16V 5P,RENAULT,,2017,139000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,4,58040300,João Pessoa,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-2017-885698249,Torre
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Passeio,2020,40500,,Flex,Manual,,,4 portas,4,58033907,João Pessoa,75900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/dobl-2019-2020-1-8-mpi-essence-7l-16v-flex-4p-manual-823221691,Brisamar
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2010,96998,1.0,Flex,Manual,Mecânica,Prata,4 portas,0,58670000,Gurjão,20000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-2019-10-896714206,
"Carros, vans e utilitários",JEEP RENEGADE TRAILHAWK 2.0 4X4 TB DIESEL AUT,JEEP,SUV,2016,86000,2.0 - 2.9,Diesel,Automático,Elétrica,Preto,4 portas,,58102149,Cabedelo,91500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-trailhawk-2016-diesel-889705402,Intermares
,,,,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-class-2012-completo-de-tudo-estado-de-zero-bem-novinho-896711219,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Hatch,2010,145000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,,58015180,João Pessoa,21900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-plus-2010-extra-895886899,Jaguaribe
"Carros, vans e utilitários",FIAT UNO MILLE GRAZIE 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2013,90000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,9,58040000,João Pessoa,15000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2013-896711479,Torre
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2019,36000,1.0,Flex,Manual,Elétrica,Branco,4 portas,3,58028880,João Pessoa,45900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-2019-36-000-km-833549892,Ipês
"Carros, vans e utilitários",TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2014,110,1.5,Flex,Manual,Hidráulica,Vermelho,4 portas,6,58030092,João Pessoa,33900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/etios-2014-110-mil-rodados-896713159,Estados
"Carros, vans e utilitários",FIAT PALIO,FIAT,Hatch,2007,160000,,Flex,Manual,Hidráulica,Prata,,,58200000,Guarabira,17500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-celebration-completo-896710981,
"Carros, vans e utilitários",FORD ESCORT,FORD,,2002,99999,,Gasolina,Manual,,Branco,4 portas,1,58080400,João Pessoa,7000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/escort-2002-896710758,Ernani Sátiro
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,1,1.0,Flex,Manual,Hidráulica,Azul,4 portas,0,58040300,João Pessoa,38900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-2015-extra-889383525,Torre
"Carros, vans e utilitários",NISSAN MARCH SL 1.6 16V FLEXSTART 5P MEC.,NISSAN,Hatch,2015,95300,1.6,Flex,Manual,Elétrica,Preto,4 portas,9,58400760,Campina Grande,34500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-nissan-march-2015-modelo-mais-completo-da-categoria-aceito-moto-honda-ate-160cc-896709597,Monte Santo
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2015,79970,1.0,Flex,Manual,Hidráulica,Preto,4 portas,9,58033450,João Pessoa,39800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-0-completo-896709589,Brisamar
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2021,27500,1.6,Flex,Manual,Hidráulica,Branco,2 portas,2,58028880,João Pessoa,67900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-robust-2021-1-6-unico-dono-896709489,Ipês
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI FIRE 8V 4P,FIAT,Passeio,2015,73862,,Flex,Manual,,,4 portas,0,58028880,João Pessoa,31900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-2015-1-0-mpi-fire-8v-flex-4p-manual-896708454,Ipês
"Carros, vans e utilitários",FORD ECOSPORT XL 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2008,80000,1.6,Flex,Manual,Hidráulica,Outra,4 portas,0,58433275,Campina Grande,27000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-ecoesport-896709175,Malvinas
"Carros, vans e utilitários",FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,2012,136,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,6,58037265,João Pessoa,25900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-celebration-economy-2012-completo-890187624,Jardim Oceania
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2018,63450,1.6,Flex,Automático,Elétrica,Cinza,4 portas,5,58033450,João Pessoa,83500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kicks-sl-2018-790628684,Brisamar
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,Hatch,2015,58000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,7,58401387,Campina Grande,31990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-way-2015-1-0-841322775,Lauritzen
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI PICK-UP,VW - VOLKSWAGEN,Pick-up,2001,120000,1.6,Gasolina,Manual,Mecânica,Branco,2 portas,4,58394000,Borborema,10500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kombi-caminhonete-896707467,
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,26000,1.8,Flex,Automático,Elétrica,Vermelho,4 portas,4,58102800,Cabedelo,89900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toro-2019-flex-26-000km-896707652,Parque Verde
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2012,84000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,,58030021,João Pessoa,30900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-857481908,Estados
"Carros, vans e utilitários",RENAULT CAPTUR,RENAULT,Passeio,2020,31531,1.6,Flex,Automático,Hidráulica,Branco,4 portas,6,58033455,João Pessoa,84990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-2020-1-6-16v-sce-flex-intense-x-tronic-879524119,Brisamar
"Carros, vans e utilitários",FIAT PALIO WEEKEND 1.6 MPI 16V 4P,FIAT,Passeio,2016,114,1.6,Flex,Manual,Hidráulica,Prata,4 portas,8,58100222,Cabedelo,37900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uma-palio-weekend-2016-896706880,Centro
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,Pick-up,2020,36000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,0,58414060,Campina Grande,72990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-cd-freedom-2020-1-4-completa-extra-836425266,Liberdade
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2018,36000,1.4,Flex,Automático,Hidráulica,Vermelho,4 portas,3,58407530,Campina Grande,62900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-flex-2018-automatico-894486525,José Pinheiro
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,74000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,9,58028880,João Pessoa,47900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ltz-865653513,Ipês
,,,,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-spirit-2011-4-porta-estado-de-zero-bem-novinho-896703982,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,54000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,2,58073010,João Pessoa,39990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-trendline-g7-1-0-flex-2017-super-novo-892267705,José Américo de Almeida
"Carros, vans e utilitários",FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,0,1.0,Flex,Manual,Hidráulica,Preto,4 portas,4,58102800,Cabedelo,27900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-2012-796112608,Parque Verde
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,30731,1.0,Flex,Manual,Elétrica,Preto,4 portas,7,58031120,João Pessoa,49900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2018-30-731-km-885318295,Pedro Gondim
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,Hatch,2015,69,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,58278000,Jacaraú,29500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-way-completo-2015-69-mil-rodado-896704171,
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Passeio,2022,0,,Flex,Manual,,,4 portas,,58040440,João Pessoa,56500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2021-2022-1-0-evo-flex-like-manual-896704051,Torre
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2019,22808,1.8,Gasolina,Manual,Hidráulica,,4 portas,4,58000000,João Pessoa,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/lanterna-gol-7-8-lado-direito-896690538,
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2009,144313,1.0,Flex,Manual,Hidráulica,Prata,2 portas,3,58225000,Solânea,19500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-vhc-e-2009-896703828,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE I MOTION TREND 1.6 MI T. FLEX 8V,VW - VOLKSWAGEN,Passeio,2011,138,1.6,Flex,Manual,Hidráulica,Branco,4 portas,5,58423110,Campina Grande,24999.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-2011-motor-1-6-trend-896685832,Três Irmãs
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Passeio,2012,160000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,7,58041100,João Pessoa,23000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-agile-896686429,Expedicionários
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2013,114000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,7,58074379,João Pessoa,24000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/carro-896687420,José Américo De Almeida
"Carros, vans e utilitários",CITROEN C3 XTR 1.4 FLEX 8V 5P,CITROEN,Passeio,2012,106000,1.4,Flex,Manual,Elétrica,Preto,4 portas,5,58300970,Santa Rita,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-2012-896685632,Centro
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Passeio,2012,110000,,Flex,Manual,,,4 portas,9,58040440,João Pessoa,28500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2011-2012-1-0-mpi-el-8v-flex-4p-manual-896688836,Torre
"Carros, vans e utilitários",HYUNDAI HB20 SPORT 1.0 TB FLEX 12V AUT,HYUNDAI,Hatch,2021,4,1.0,Flex,Automático,Elétrica,Prata,4 portas,,58046460,João Pessoa,68000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20-2021-t-bdi-automatico-896684925,Altiplano Cabo Branco
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Sedã,2010,11,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,0,58322000,Conde,0.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-astra-sedan-ano-2010-completo-896684163,
"Carros, vans e utilitários",FORD RURAL 4X4,FORD,Passeio,1982,160000,2.0 - 2.9,Gasolina,Manual,Mecânica,Amarelo,2 portas,4,58038190,João Pessoa,33000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-jeep-willys-896683997,Manaíra
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2011,92300,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,7,58070440,João Pessoa,24900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-1-4-top-da-categoria-extra-896680649,Cristo Redentor
"Carros, vans e utilitários",FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2019,12,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,58057275,João Pessoa,45000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-attractive-1-0-2019-em-estado-de-zero-896680590,Mangabeira
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2011,130000,1.0,Flex,Manual,Mecânica,Vermelho,4 portas,8,58038000,João Pessoa,11000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-basico-2011-peugeot-307-estudo-proposta-896679685,Manaíra
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,Pick-up,2018,50000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,4,58265000,Duas Estradas,149900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/compass-2018-longitude-896680198,
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2015,98000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,7,58051610,João Pessoa,66900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/civic-2015-lxr-896679793,Bancários
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,56000,1.4,Flex,Manual,Elétrica,Vermelho,4 portas,4,58310000,Cabedelo,53900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-2018-896678805,
"Carros, vans e utilitários",TOYOTA ETIOS XS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2018,42000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,4,58038260,João Pessoa,48000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/etios-xs-1-5-2018-896679584,Manaíra
"Carros, vans e utilitários",FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,Pick-up,2021,22000,1.3,Flex,Manual,Hidráulica,Branco,,3,58705052,Patos,100000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-2021-branca-perola-896680136,Jardim Europa
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL/ SPECIAL XTREME 1.0 MI 2P,VW - VOLKSWAGEN,Hatch,2002,197000,1.0,Gasolina,Manual,Hidráulica,Vermelho,2 portas,8,58070000,João Pessoa,15500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-g2-completo-896679388,Varjão
"Carros, vans e utilitários",FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2017,82000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,2,58310000,Cabedelo,129900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ranger-xls-automatica-2017-896678210,
"Carros, vans e utilitários",GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2017,60000,1.8,Flex,Automático,Hidráulica,Outra,4 portas,9,58310000,Cabedelo,52900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/cobalt-elite-2017-896677988,
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2017,170000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,3,58110473,Bayeux,91900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-896676125,Brasília
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CE,FIAT,Pick-up,2013,117000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,9,58011585,João Pessoa,42000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-2012-13-896675252,Ilha do Bispo
"Carros, vans e utilitários",GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,Pick-up,2019,88000,2.0 - 2.9,Diesel,Automático,Elétrica,Prata,4 portas,7,58310000,Cabedelo,194900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/trailblazer-ltz-2019-896677878,
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE 1.6 8V/16V,FIAT,Passeio,2012,110000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,6,58200000,Guarabira,21000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-896675500,
"Carros, vans e utilitários",FIAT PALIO 1.5 MPI 8V 4P,FIAT,Hatch,1999,142269,1.5,Gasolina,Manual,Hidráulica,Verde,4 portas,0,58055680,João Pessoa,7500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-896641744,Mangabeira
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,SUV,2017,72000,1.6,Gasolina,Automático,Elétrica,Preto,4 portas,,58037548,João Pessoa,66300.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-1-6-flex-16v-5p-aut-2017-2017-896643156,Jardim Oceania
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,270000,1.4,Flex,Manual,Hidráulica,Verde,4 portas,8,58051390,João Pessoa,30000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2012-ltz-manual-1-4-896640289,Bancários
"Carros, vans e utilitários",RENAULT DUSTER 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2013,100000,1.6,Flex,Manual,Hidráulica,Verde,4 portas,3,58410720,Campina Grande,20000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/repasse-renault-duster-2013-882810335,Sandra Cavalcante
"Carros, vans e utilitários",FIAT CRONOS 1.3 8V FLEX,FIAT,Sedã,2019,60000,1.3,Flex,Manual,Elétrica,Branco,4 portas,6,58033000,João Pessoa,58000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-896638176,Brisamar
"Carros, vans e utilitários",FORD FIESTA SUPERCHARGER 1.0 8V 95CV 5P,FORD,Hatch,2004,130000,1.0,Gasolina,Manual,Hidráulica,,4 portas,7,58037435,João Pessoa,10000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fissura-supercharge-896630598,Jardim Oceania
"Carros, vans e utilitários",KIA MOTORS SORENTO 2.4 16V 4X2 AUT.,KIA MOTORS,SUV,2012,140000,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,3,58040260,João Pessoa,51900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-ex2-extra-896634152,Torre
"Carros, vans e utilitários",FIAT STRADA ADV/ADV TRYON 1.8 MPI FLEX 8V CE,FIAT,Van/Utilitário,2008,121000,1.8,Flex,Manual,Hidráulica,Preto,2 portas,1,58570000,São José dos Cordeiros,29000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-adventure-ce-ano-2008-896633040,
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2010,77000,1.0,Flex,Manual,Hidráulica,Azul,2 portas,7,58035160,João Pessoa,15900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2010-completo-896630377,Bessa
"Carros, vans e utilitários",GM - CHEVROLET VECTRA EXPRES./ COLLECTION  2.0 MPFI 8V,GM - CHEVROLET,Sedã,2007,14000000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,4,58302095,Santa Rita,19500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vectra-896630067,Municípios
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Passeio,2019,41557,,Flex,Manual,,,4 portas,2,58033907,João Pessoa,45200.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2019-1-0-ti-vct-flex-se-manual-822678679,Brisamar
"Carros, vans e utilitários",FIAT DOBLO ADV/ADV TRYON/LOCKER 1.8 FLEX,FIAT,Van/Utilitário,2011,141850,1.8,Flex,Manual,Hidráulica,Verde,4 portas,3,58113070,Bayeux,37500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/doblo-adventure-1-8-lock-889686749,Alto da Boa Vista
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,,2020,42000,1.4,,,Hidráulica,Branco,2 portas,,58400036,Campina Grande,58999.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-cs-847635469,Centro
"Carros, vans e utilitários",HONDA EX CVT,HONDA,Sedã,2017,35000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,7,58038310,João Pessoa,94900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-g10-unico-dono-2017-ex-cvt-896628447,Manaíra
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,GM - CHEVROLET,Pick-up,2020,47000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,6,58033080,João Pessoa,163900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-lt-2-8-cd-16v-4x4-turbo-diesel-automatico-2020-896627818,Brisamar
