Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo,Novo/Usado
"Carros, vans e utilitários",FIAT BRAVO ESSENCE DUALOGIC 1.8 FLEX 16V 5P,FIAT,,2012,85000,,,,Elétrica,Branco,,,19034467,Presidente Prudente,Brasil Novo,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-essence-dual-11-12-898739654,,
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.5 CD V6 24V FLEX AUT.,MITSUBISHI,Pick-up,2008,188000,3.0 - 3.9,Gasolina,Automático,,Preto,4 portas,3,18074656,Sorocaba,Jardim São Guilherme,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/l200-2008-894409104,,
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Hatch,2013,145100,1.0,Flex,Manual,Mecânica,Cinza,2 portas,3,18279641,Tatuí,Residencial Astória,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-fire-1-0-8v-economy-2p-898740484,,
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,Sedã,2012,92726,1.0,Flex,Manual,Hidráulica,Outra,4 portas,5,08295430,São Paulo,Itaquera,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-de-garagem-898739387,,
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2021,14100,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,9,14530000,Miguelópolis,,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/corolla-2020-2021-2-0-vvt-ie-flex-xei-direct-shift-898735013,,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2013,100000,1.8,Flex,Automático,Hidráulica,Preto,4 portas,0,06663205,Itapevi,Jardim Paulista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-898738911,,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2007,107300,1.6,Flex,Manual,Hidráulica,Prata,4 portas,6,03385060,São Paulo,Parque Santo Antônio (Aricanduva),https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/leia-volkswagen-polo-1-6-2006-2007-898740222,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2014,91000,1.6,Flex,Semi-Automático,Hidráulica,Prata,4 portas,7,12230320,São José dos Campos,Jardim Satélite,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-hughline-flex-automatizado-2014-898738719,,
"Carros, vans e utilitários",HONDA ACCORD SEDAN LX 2.0 16V 150/156CV AUT.,HONDA,Sedã,2009,152486,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,3,13140726,Paulínia,Morumbi,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-accord-2-0-lx-16v-automatico-893997543,,
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2014,59000,1.6,Flex,Manual,Elétrica,Prata,4 portas,1,12062470,Taubaté,Jardim Jaraguá,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-hatch-898738703,,
"Carros, vans e utilitários",MITSUBISHI LANCER 2.0 16V 160CV AUT.,MITSUBISHI,Sedã,2015,74000,,,Automático,,Preto,4 portas,,18110570,Votorantim,Parque Bela Vista,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/lancer-no-preco-r-10-000-em-acessorios-897127581,,
"Carros, vans e utilitários",NISSAN MARCH SL 1.6 16V FLEXSTART 5P AUT.,NISSAN,Hatch,2018,19500,1.6,Flex,Automático,Elétrica,Prata,4 portas,2,18051867,Sorocaba,Parque Residencial Villa dos Inglezes,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6sl-cvt-2018-898739798,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,,2010,89000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,5,12230320,São José dos Campos,Jardim Satélite,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/br-vw-gol-g5-1-0-manual-2010-898739483,,
"Carros, vans e utilitários",GM - CHEVROLET VECTRA CD 2.0 (MODELO ANTIGO),GM - CHEVROLET,Sedã,1994,123456,2.0 - 2.9,,Manual,Hidráulica,Azul,4 portas,3,18010220,Sorocaba,Centro,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/vectra-94-cd-2-0-raridade-completo-898738441,,
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,VW - VOLKSWAGEN,SUV,2020,18627,1.0,Flex,Automático,Elétrica,Outra,4 portas,4,05027020,São Paulo,Vila Anglo Brasileira,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/impecavel-vw-t-cross-1-0-200-tsi-total-flex-comfortline-automatico-2019-2020-898738683,,
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,Sedã,2003,170000,1.6,Gasolina,Manual,Hidráulica,Preto,4 portas,2,13198462,Monte Mor,Jardim Paulista,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-2003-2004-1-6-8v-gasolina-completo-leia-anuncio-898738813,,
"Carros, vans e utilitários",GM - CHEVROLET CORSA SUPER 1.0 MPFI / 2P E 4P,GM - CHEVROLET,Hatch,1997,230000,1.0,Gasolina,Manual,Mecânica,Preto,4 portas,,03928130,São Paulo,Conjunto Habitacional Teotonio Vilela,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-97-super-898738300,,
"Carros, vans e utilitários",JEEP RENEGADE,JEEP,Passeio,2018,40900,1.8,Flex,Automático,Hidráulica,Outra,4 portas,3,05305010,São Paulo,Vila Leopoldina,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2018-1-8-16v-flex-sport-4p-automatico-898738743,,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI/S.OURO 1.6 MI TOT.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2003,250000,1.6,Gasolina,Manual,Hidráulica,Azul,4 portas,1,09132210,Santo André,Vila Suíça,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-2003-santo-andre-sp-898738691,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2010,105000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,7,07243150,Guarulhos,Jardim Silvestre,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-preto-1-0-898739264,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1000 MI 2P  / 1000I,VW - VOLKSWAGEN,Passeio,1999,220,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,4,09920090,Diadema,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-898738285,,
"Carros, vans e utilitários",AUDI A3 1.8 5P MEC.,AUDI,Hatch,2003,160,1.8,Gasolina,Manual,Hidráulica,Cinza,4 portas,5,08111640,São Paulo,Jardim das Oliveiras,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-ou-troca-chave-na-chave-898737846,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,,2000,248000,1.0,Gasolina,Manual,Mecânica,Cinza,4 portas,1,13401396,Piracicaba,Vila Cristina,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-898738571,,
"Carros, vans e utilitários", ,,,1998,181046,,,,,,2 portas,,13506150,Rio Claro,Conjunto Residencial Vila Verde,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-898738387,,
"Carros, vans e utilitários",AUDI A4 2.0 16V TFSI 183/180CV MULTITRONIC,AUDI,Sedã,2011,140000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,1,03666020,São Paulo,Vila Ré,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-a4-897598470,,
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2010,146000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,5,09350642,Mauá,Parque das Américas,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-maxx-1-4-898737701,,
"Carros, vans e utilitários",FORD KA 1.0I 3P,FORD,Hatch,1998,158000,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,2,09851375,São Bernardo do Campo,Alves Dias,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-898738221,,
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2011,174000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,05844150,São Paulo,Jardim São Luís,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-6-exp-flex-898738147,,
"Carros, vans e utilitários",GM - CHEVROLET MONZA CLASSIC/ SL/E/SR 1.8,GM - CHEVROLET,Hatch,1986,150000,1.8,Álcool,Manual,Hidráulica,Vermelho,2 portas,8,05621020,São Paulo,Jardim Leonor,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/monza-hatch-sr-1-8-86-898738177,,
"Carros, vans e utilitários",GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2016,69960,1.8,Flex,Automático,Hidráulica,Prata,4 portas,7,13473720,Americana,Parque Nova Carioba,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/cobalt-elite-2016-automatico-1-8-898737728,,
"Carros, vans e utilitários",FORD FIESTA SUPERCHARGER 1.0 8V 95CV 5P,FORD,Hatch,2003,241000,1.0,Gasolina,Manual,Hidráulica,,4 portas,7,12929000,Bragança Paulista,Jardim Águas Claras,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-supercharger-2003-898737446,,
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI 1.6MI/1.6MI CITY/T.FIELD T.FLEX,VW - VOLKSWAGEN,Passeio,2005,260000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,3,17404102,Garça,Centro,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/parati-track-field-2005-completa-898737734,,
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2008,132000,1.0,Flex,Manual,Mecânica,Prata,2 portas,6,09911190,Diadema,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-celta-2008-898737436,,
"Carros, vans e utilitários",FIAT STILO 1.8/ 1.8 CONNECT FLEX 8V 5P,FIAT,Hatch,2006,183,1.8,Flex,Manual,Elétrica,Prata,4 portas,3,13290000,Louveira,,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-stilo-connect-898738155,,
"Carros, vans e utilitários",RENAULT CLIO CAMPUS HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2010,85950,1.0,Flex,Manual,Mecânica,Prata,4 portas,0,09405560,Ribeirão Pires,Colônia,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-clio-1-0-16v-campus-hi-flex-5p-898737699,,
"Carros, vans e utilitários",PEUGEOT 308 ALLURE 2.0 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2013,90000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,9,06708240,Cotia,Parque São George,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-898737826,,
"Carros, vans e utilitários",FIAT PALIO WEEKEND 1.0 6-MARCHAS,FIAT,,2000,50000,1.0,Gasolina,Manual,Hidráulica,Cinza,,5,17523120,Marília,Núcleo Habitacional Maria Angélica Matos,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-ano-2000-6marchas-898737645,,
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,,2013,112000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,7,13456166,Santa Bárbara D'Oeste,Cidade Industrial,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hilux-flex-4x4-automatica-898737191,,
"Carros, vans e utilitários",FIAT UNO WAY 1.4 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2011,119000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,2,13277020,Valinhos,Jardim Santo Antônio,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-2011-lindo-898736952,,
"Carros, vans e utilitários",FORD FIESTA,FORD,Hatch,2012,99000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,2,03213070,São Paulo,Vila Califórnia,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-1-0-2012-unico-dono-898737223,,
"Carros, vans e utilitários",FIAT FIORINO PICK-UP WORKING 1.5 MPI / I.E.,FIAT,Pick-up,1997,270000,1.5,Gasolina,Manual,Mecânica,Vermelho,2 portas,1,06411210,Barueri,Vila Boa Vista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-working-1-5-mpi-rara-conservacao-1997-898736851,,
"Carros, vans e utilitários",FORD FOCUS 2.0 16V/ 2.0 16V FLEX 5P,FORD,Sedã,2011,73000,2.0 - 2.9,Flex,Manual,Assistida,Prata,4 portas,,14804700,Araraquara,Altos do Jaraguá,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-2-0-16v-flex-2011-898737626,,
"Carros, vans e utilitários",FIAT IDEA ELX 1.4 MPI FIRE FLEX 8V 5P,FIAT,Van/Utilitário,2008,280000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,2,08253590,São Paulo,Conjunto Residencial José Bonifácio,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-completo-2008-2009-898737570,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Sedã,1980,64111,1.3,Gasolina,Manual,Mecânica,Branco,2 portas,5,08285190,São Paulo,Cidade Líder,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusca-1980-898737292,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2012,82000,1.0,Flex,Manual,Mecânica,Vermelho,4 portas,3,06170470,Osasco,Jardim Roberto,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2012-898737049,,
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,GM - CHEVROLET,SUV,2008,152000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,1,12955000,Bom Jesus dos Perdões,,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-2008-aceito-troca-898736999,,
"Carros, vans e utilitários",LAND ROVER RANGE ROVER EVOQUE DYNAMIC TECH 2.0 AUT 5P,LAND ROVER,SUV,2014,66890,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,6,02738090,São Paulo,Parque Monteiro Soares,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/range-rover-evoque-dynamic-tech-833745174,,
"Carros, vans e utilitários",HONDA CR-V EXL 2.0 16V 4WD/2.0 FLEXONE AUT.,HONDA,SUV,2012,97000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,3,03963100,São Paulo,Cidade São Mateus,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-crv-elx-top-de-linha-2012-897596140,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,73000,1.0,Flex,Manual,Mecânica,Prata,4 portas,5,12230320,São José dos Campos,Jardim Satélite,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-flex-manual-g5-2014-898737166,,
"Carros, vans e utilitários",VOLVO XC 60 D-5 MOMENTUM 2.0 AWD DIESEL 5P,VOLVO,SUV,2011,89000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,,14405130,Franca,Estação,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc60-2011-2-0-biturbo-6cc-898736192,,
"Carros, vans e utilitários",FORD CORCEL II L,FORD,Antigo,1982,158000,1.6,Gasolina,Manual,Mecânica,Azul,2 portas,,07600000,Mairiporã,,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corcel-2-l-ano-82-documento-em-ordem-898736872,,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,128100,1.0,Flex,Manual,Mecânica,Cinza,4 portas,8,13350000,Elias Fausto,,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-classic-11-12-898736010,,
"Carros, vans e utilitários",FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,,2016,97000,,Flex,Automático,Elétrica,,,,18025000,Sorocaba,Vila Assis,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-hatch-top-de-linha-2016-parcelas-a-partir-de-r-980-00-898735984,,
"Carros, vans e utilitários",FIAT ARGO 1.0 6V FLEX.,FIAT,Hatch,2019,24500,1.0,Flex,Manual,Elétrica,Preto,,4,03042000,São Paulo,Brás,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-1-0-preto-897596686,,
"Carros, vans e utilitários",MERCEDES-BENZ C-250 CGI SPORT 1.8 16V AUT.,MERCEDES-BENZ,Sedã,2013,110000,1.8,Gasolina,Automático,Hidráulica,Cinza,4 portas,5,03966030,São Paulo,Cidade São Mateus,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c250-898729478,,
"Carros, vans e utilitários",FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2011,93500,1.0,Flex,Manual,Hidráulica,Preto,4 portas,,13840000,Mogi Guaçu,,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/uno-way-celebration-2011-898735847,,
"Carros, vans e utilitários",FIAT PALIO ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Hatch,2008,158000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,3,02273120,São Paulo,Jaçanã,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-4-direcao-hidraulica-897119036,,
"Carros, vans e utilitários",FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2016,127000,1.5,Flex,Manual,Elétrica,Branco,4 portas,3,08240005,São Paulo,Jardim Norma,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-2016-898735684,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0 FLEX 12V 4P,VW - VOLKSWAGEN,Sedã,2010,125000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,5,09444350,Ribeirão Pires,Km 4,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-familia-898735598,,
"Carros, vans e utilitários",CITROEN XSARA EXCLUSIVE 1.6 16V 5P MEC.,CITROEN,SUV,2009,170000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,0,11704150,Praia Grande,Ocian,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/xxara-picasso-09-flex-1-6-aceito-carro-moto-financiamento-898736093,,
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Passeio,2002,100000,1.0,Gasolina,Manual,Mecânica,Preto,2 portas,2,04038002,São Paulo,Vila Clementino,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-celta-2002-898735546,,
"Carros, vans e utilitários",FIAT SIENA 1.0 MPI/ 500 1.0 MPI,FIAT,Sedã,2004,177000,1.0,Gás Natural,Manual,Hidráulica,Vermelho,4 portas,9,13636150,Pirassununga,Jardim Ferrarezzi,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/veiculo-898736115,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,70000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,13277020,Valinhos,Jardim Santo Antônio,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2018-impecavel-898736384,,
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2019,32800,1.0,Flex,Manual,Elétrica,Branco,4 portas,7,08210540,São Paulo,Itaquera,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-12v-flex-4p-completo-2018-2019-898735935,,
"Carros, vans e utilitários",RAM 1500 REBEL 5.7 HEMI CD V8 4X4 AUT,RAM,Pick-up,2021,750,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,3,19010061,Presidente Prudente,Centro,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/dodge-ram-1500-rebel-level-2-2021-unica-897119296,,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SED.COMFORT. I MOTION 1.6 T.FLEX 4P,VW - VOLKSWAGEN,Sedã,2011,111,1.6,Flex,Automático,Hidráulica,Prata,4 portas,8,14815000,Ibaté,,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/polo-sedan-confortline-imotion-898735421,,
"Carros, vans e utilitários",HONDA CIVIC SEDAN LX 1.6 16V AUT. 4P,HONDA,Sedã,2003,126000,1.7,Gasolina,Automático,Hidráulica,Outra,4 portas,5,06531070,Santana de Parnaíba,Chácara do Solar II (Fazendinha),https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2003-898735855,,
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,Hatch,2018,67000,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,9,04182135,São Paulo,Jardim Santa Cruz (Sacomã),https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-se-898735319,,
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,Hatch,1997,176,1.0,Gasolina,Manual,Mecânica,Cinza,,6,12215250,São José dos Campos,Monte Castelo,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-898735070,,
"Carros, vans e utilitários",GM - CHEVROLET MONZA GL 2.0 EFI/SL/L/650/CLUB/BARC.2E4P,GM - CHEVROLET,Sedã,1994,666222,2.0 - 2.9,Álcool,Manual,Hidráulica,Azul,2 portas,8,03562040,São Paulo,Vila Nhocune,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/monza-club-94-completo-898734685,,
"Carros, vans e utilitários",HYUNDAI VELOSTER 1.6 16V  140CV AUT.,HYUNDAI,Hatch,2013,105999,1.6,Gasolina,Automático,Elétrica,Branco,4 portas,7,18550000,Boituva,,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/veloster-897627516,,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,,2016,88000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,9,02924001,São Paulo,Vila Arcádia,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expression-2016-branco-completo-898734521,,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE HB SPORT LTZ 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,,2013,117000,,,Automático,,,,,18025000,Sorocaba,Vila Assis,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/sonic-hatch-automatico-ltz-top-de-linha-custo-beneficio-super-conservado-2013-898735208,,
"Carros, vans e utilitários",FIAT PALIO ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Hatch,2010,133000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,6,13348677,Indaiatuba,Jardim União,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/palio-2010-1-4-completo-896175829,,
"Carros, vans e utilitários",FIAT IDEA ADV.EXT./ADV.EXT. LOC. 1.8 FLEX 5P,FIAT,SUV,2011,120000,1.8,Flex,Manual,Hidráulica,Cinza,4 portas,0,03294100,São Paulo,Jardim Independência,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-loocker-1-8-etorq-completo-em-otimo-estado-todo-original-898735012,,
