Categoria,Modelo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,CEP,Município,Bairro,price,url,Marca,Cor,Tipo de veículo,Final de placa
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,2017,67000,1.6,Flex,Manual,Elétrica,4 portas,59037000,Natal,Alecrim,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-2017-r-17-900-867578849,HYUNDAI,Branco,Sedã,
"Carros, vans e utilitários",PEUGEOT 208 ALLURE 1.5 FLEX 8V 5P,2014,106000,1.5,Flex,Manual,Elétrica,4 portas,59065200,Natal,Candelária,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-1-5-allure-flex-897787908,PEUGEOT,Prata,Hatch,
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS,2020,32484,1.0,Flex,Automático,Mecânica,4 portas,59080000,Natal,Capim Macio,103590.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-2020-1-0-200-tsi-total-flex-comfortline-automatico-844442845,VW - VOLKSWAGEN,Cinza,Passeio,8
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,2019,18991,1.6,Flex,Manual,Hidráulica,4 portas,59066180,Natal,Candelária,50890.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-mpi-mt-1-6-4p-2019-864557705,VW - VOLKSWAGEN,Branco,Hatch,3
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,2017,59465,1.5,Flex,Automático,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-city-1-5-ex-automatico-flex-893391911,HONDA,Outra,Sedã,6
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P,2017,42000,,Flex,Manual,,4 portas,59065500,Natal,Candelária,49900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sandero-2017-2017-1-6-16v-sce-flex-stepway-manual-897779230,RENAULT,,Passeio,2
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,2013,93000,1.0,Flex,Manual,Hidráulica,4 portas,59092160,Natal,Ponta Negra,29000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/aluguel-de-carro-para-aplicativos-uber-pop99-drive-e-etc-897780592,GM - CHEVROLET,Cinza,Passeio,3
"Carros, vans e utilitários",HYUNDAI CRETA SPORT 2.0 16V FLEX AUT.,2018,37824,2.0 - 2.9,Flex,Automático,Hidráulica,2 portas,59031000,Natal,Alecrim,91000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-sport-2-0-16v-flex-aut-840458350,HYUNDAI,Vermelho,Passeio,1
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,2021,0,,Flex,Manual,,4 portas,59066180,Natal,Candelária,52990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2021-2021-1-0-evo-flex-like-manual-890894783,FIAT,,Passeio,
"Carros, vans e utilitários",FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,2011,150000,1.0,Flex,Manual,Hidráulica,4 portas,59070730,Natal,Cidade da Esperança,24000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2011-completo-897779269,FIAT,Preto,Passeio,8
"Carros, vans e utilitários",NISSAN FRONTIER XE CD 4X2 2.5 TB DIESEL,2013,120000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,59031125,Natal,Lagoa Seca,74900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/frontier-xe-2013-4x2-897771837,NISSAN,Prata,Pick-up,4
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO HIGHLINE 1.6 T. FLEX 8V CD,2016,65000,,Flex,Manual,,2 portas,59066180,Natal,Candelária,61900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2015-2016-1-6-mi-highline-cd-8v-flex-2p-manual-890873473,VW - VOLKSWAGEN,,Passeio,5
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,2020,70000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59600230,Mossoró,Centro,85990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/oroch-2020-892438647,RENAULT,Branco,Pick-up,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 12V 5P,2017,109000,,Flex,Manual,,4 portas,59065500,Natal,Candelária,39900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2016-2017-1-0-12v-mpi-totalflex-trendline-4p-manual-897771350,VW - VOLKSWAGEN,,Passeio,9
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,2019,70000,1.6,Flex,Automático,Elétrica,4 portas,59610230,Mossoró,Centro,66900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/virtus-mf-2019-885745885,VW - VOLKSWAGEN,Preto,Sedã,6
"Carros, vans e utilitários",SUZUKI JIMNY WIDE/ JIMNY/4ALL 1.3 16V,2020,32000,,Gasolina,Manual,,2 portas,59030600,Natal,Alecrim,80990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jimny-2019-2020-1-3-4all-4x4-16v-gasolina-2p-manual-851080778,SUZUKI,,Passeio,6
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2020,52000,,Flex,Manual,,4 portas,59086005,Natal,Neópolis,51990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-0-ti-vct-flex-se-manual-894948944,FORD,,Passeio,2
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,2018,59000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,59140700,Parnamirim,Cohabinal,139900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/compass-2017-2018-2-0-16v-diesel-longitude-4x4-automatico-848250300,JEEP,Prata,Passeio,4
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,2018,59275,1.8,Flex,Automático,Hidráulica,4 portas,59625000,Mossoró,Ilha de Santa Luzia,62990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-ltz-1-8-2018-897771202,GM - CHEVROLET,Cinza,Sedã,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,2006,0,1.0,Flex,Manual,Hidráulica,2 portas,59124400,Natal,Potengi,12900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-897769394,VW - VOLKSWAGEN,Preto,Hatch,7
"Carros, vans e utilitários",BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV  4P,2015,72000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59078110,Natal,Capim Macio,103500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-2-0-16v-turbo-active-flex-4p-automatico-886639419,BMW,Branco,,
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,2002,0,1.0,Gasolina,Manual,Hidráulica,4 portas,59148800,Parnamirim,Emaús,9800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-1-0-8v-2002-milenium-completo-897766909,GM - CHEVROLET,Verde,Sedã,3
"Carros, vans e utilitários",TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,2013,144000,1.5,Flex,Manual,Elétrica,4 portas,59031125,Natal,Lagoa Seca,37900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/etios-sd-1-5-x-2013-897768139,TOYOTA,Prata,Sedã,0
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,2015,99000,1.4,Flex,Manual,Hidráulica,2 portas,59184000,Vera Cruz,,34000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/montana-de-2015-prata-pneus-meia-vida-pronta-para-andar-laser-ou-trabalho-897766753,GM - CHEVROLET,Prata,Pick-up,2
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,2020,30828,1.8,Flex,Manual,Hidráulica,4 portas,59066180,Natal,Candelária,76190.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/doblo-essence-1-8-2020-803820063,FIAT,Prata,Van/Utilitário,8
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,2020,49800,1.0,Flex,Manual,Elétrica,4 portas,59086005,Natal,Neópolis,54990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-sedan-2020-863753428,FORD,Prata,Sedã,8
"Carros, vans e utilitários",FIAT PALIO YOUNG 1.0 MPI 8V 4P,2000,124816,1.0,Gasolina,Manual,Hidráulica,2 portas,59131220,Natal,Pajuçara,8500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-2001-897762273,FIAT,Vermelho,Hatch,0
"Carros, vans e utilitários",FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,2018,27000,1.4,Flex,Manual,Hidráulica,4 portas,59031125,Natal,Lagoa Seca,48990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-1-4-atractive-2018-897763331,FIAT,Prata,Sedã,8
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,2016,88000,1.0,Flex,Manual,Elétrica,4 portas,59066285,Natal,Pitimbu,36990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-trendline-2016-892196076,VW - VOLKSWAGEN,Branco,Sedã,
"Carros, vans e utilitários",AUDI A3 SPORTB. PRESTIGE PLUS 1.4 TFSI S-TRON,2019,17000,1.4,Flex,Automático,Elétrica,4 portas,59300000,Caicó,,125900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-sportback-1-4-automatic-2019-883660332,AUDI,Branco,Hatch,
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,2016,51000,1.6,Flex,Automático,Hidráulica,4 portas,59003050,Natal,,67900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renegade-super-nova-automatico-2016-877701711,JEEP,Prata,SUV,8
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,2007,180000,2.0 - 2.9,Gasolina,Manual,Hidráulica,4 portas,59075260,Natal,Nova Descoberta,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/tracker-extra-897759870,GM - CHEVROLET,Preto,SUV,1
"Carros, vans e utilitários",HYUNDAI IX35 2.0 16V 170CV 2WD/4WD MEC.,2012,95000,2.0 - 2.9,Gasolina,Manual,Elétrica,4 portas,59106100,Natal,Igapó,50000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ix-35-897761277,HYUNDAI,Preto,SUV,
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,2015,96300,1.6,Flex,Manual,Hidráulica,4 portas,59086200,Natal,Neópolis,49990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-2015-1-6-freestyle-16v-flex-4p-manual-885700724,FORD,Branco,Passeio,4
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,34000,2.0 - 2.9,Flex,Automático,Hidráulica,,59300000,Caicó,,104900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-automatic-2019-extra-893882635,TOYOTA,Vermelho,Sedã,
"Carros, vans e utilitários",FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,2014,92000,1.0,Flex,Manual,Hidráulica,,59290000,São Gonçalo do Amarante,,29900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-celebrating-1-0-ano-2014-875654289,FIAT,Vermelho,Hatch,6
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,2018,20637,1.6,Flex,Manual,Hidráulica,4 portas,59022300,Natal,Lagoa Seca,66490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-1-6-16v-dynamique-manual-897758136,RENAULT,Prata,SUV,7
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,2019,31000,1.6,Flex,Automático,Hidráulica,4 portas,59068650,Natal,Pitimbu,75900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/polo-beats-2019-com-31km-rodados-897757720,VW - VOLKSWAGEN,Prata,Hatch,2
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,2016,130000,1.0,Flex,Manual,Hidráulica,4 portas,59031125,Natal,Lagoa Seca,35900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-way-2016-897757245,FIAT,Preto,Hatch,1
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK CS2.0 16V/S2.0 16V TDI 4X4 DIESEL,2017,141323,2.0 - 2.9,Diesel,Manual,Hidráulica,2 portas,59054550,Natal,Lagoa Nova,92000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-amarok-prata-cabine-simples-2017-2017-cambio-manual-turbodiesel-140cv-897757153,VW - VOLKSWAGEN,Prata,Pick-up,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CD,2016,159856,1.6,Flex,Manual,Hidráulica,2 portas,59067610,Natal,Pitimbu,54900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cabine-dupla-893746377,VW - VOLKSWAGEN,Preto,Pick-up,6
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,2020,42693,,Flex,Manual,,4 portas,59150666,Parnamirim,Nova Parnamirim,74800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-2019-2020-1-6-16v-sce-flex-expression-manual-867150648,RENAULT,,Passeio,8
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2016,81000,1.0,Flex,Manual,Hidráulica,4 portas,59052200,Natal,Dix-Sept Rosado,35900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-2016-897754478,FORD,Branco,Sedã,9
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16 V FLEX MEC.,2012,90000,1.6,Gasolina,Manual,Hidráulica,4 portas,59054180,Natal,Dix-Sept Rosado,34900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/kia-cerato-1-6-2012-manual-897753129,KIA MOTORS,Prata,Sedã,9
"Carros, vans e utilitários",FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,2017,55300,,Flex,Automático,,4 portas,59152600,Parnamirim,Nova Parnamirim,59900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2016-2017-1-6-se-16v-flex-4p-powershift-897753999,FORD,,Passeio,7
"Carros, vans e utilitários",HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,2019,63000,1.5,Flex,Automático,Elétrica,4 portas,59600230,Mossoró,Centro,130000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-2019-2019-897752577,HONDA,Preto,Sedã,4
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,2020,51231,,Flex,Manual,,4 portas,59080000,Natal,Capim Macio,49900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-854006401,GM - CHEVROLET,,Passeio,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 2P,2020,46255,,Flex,Manual,,4 portas,59080000,Natal,Capim Macio,51900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-6-msi-totalflex-4p-manual-875521348,VW - VOLKSWAGEN,,Passeio,3
"Carros, vans e utilitários",FIAT PALIO,2004,10000000,1.0,Gasolina,Manual,Mecânica,4 portas,59178000,Tibau do Sul,,10000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-897752188,FIAT,Branco,Hatch,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,2001,1000,1.0,Gasolina,Manual,Mecânica,2 portas,59072410,Natal,Felipe Camarão,9000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-bola-2001-897750895,VW - VOLKSWAGEN,Cinza,Passeio,
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P AUT.,2018,70000,1.3,Flex,Automático,Elétrica,4 portas,59151010,Parnamirim,Nova Parnamirim,49500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-etios-automatico-muito-novo-897752123,TOYOTA,Prata,Hatch,8
"Carros, vans e utilitários",HONDA FIT EXL 1.5 FLEX/FLEXONE 16V 5P AUT,2017,42000,1.5,Flex,Automático,Elétrica,4 portas,59020600,Natal,Tirol,66500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-exl-flex-2017-897748628,HONDA,Prata,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK CS2.0 16V/S2.0 16V TDI 4X4 DIESEL,2019,49000,2.0 - 2.9,Diesel,Manual,Elétrica,2 portas,59054350,Natal,Lagoa Nova,124900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/armarok-2019-cabine-simples-4x4-897745739,VW - VOLKSWAGEN,Branco,Pick-up,2
"Carros, vans e utilitários",SUZUKI SX4 2.0 16V 145CV 4WD 5P AUT.,2011,112103,2.0 - 2.9,Gasolina,Automático,Hidráulica,4 portas,59014165,Natal,Petrópolis,33200.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/suzuki-sx4-automatico-4x4-897741587,SUZUKI,Prata,Hatch,4
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,2020,52000,1.0,Flex,Automático,Elétrica,4 portas,59063200,Natal,Lagoa Nova,74990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/polo-1-0-tsi-comfortline-2020-880171064,VW - VOLKSWAGEN,Branco,Hatch,8
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,2018,60000,1.0,Flex,Automático,Elétrica,4 portas,59219000,Brejinho,,51000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-2018-897739726,FIAT,Vermelho,Hatch,7
"Carros, vans e utilitários",PEUGEOT 207 SW XR SPORT 1.4 FLEX 8V 5P,2010,82000,1.4,Flex,Manual,Hidráulica,4 portas,59550000,João Câmara,,15000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-sw-xr-s-897679923,PEUGEOT,Cinza,Passeio,3
"Carros, vans e utilitários",GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,2016,70000,1.8,Flex,Automático,Elétrica,4 portas,59031125,Natal,Lagoa Seca,57990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/cobalt-elite-1-8-2015-16-897738865,GM - CHEVROLET,Prata,Sedã,2
"Carros, vans e utilitários",MERCEDES-BENZ CLASSE A 200 1.6 TB/FLEX AUT.,2019,18331,1.6,Gasolina,Automático,Hidráulica,2 portas,59010000,Natal,Praia do Meio,178900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-classe-c-c-180-coupe-sport-1-6-tb-897738822,MERCEDES-BENZ,Azul,Passeio,2
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,2018,83000,1.6,Flex,Manual,Hidráulica,4 portas,59460000,São Paulo do Potengi,,59900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-dynamique-1-6-manual-carro-extra-897738095,RENAULT,Prata,SUV,
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V MEC.,2016,71000,2.0 - 2.9,Flex,Manual,Elétrica,4 portas,59152820,Parnamirim,Nova Parnamirim,65900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/oroch-2-0-dynamique-2016-unica-dona-cambio-de-6-marchas-885100487,RENAULT,Branco,Pick-up,
"Carros, vans e utilitários",FIAT UNO MILLE  ELX  2P E 4P,1999,222222,1.0,Gasolina,Manual,Mecânica,2 portas,59290000,São Gonçalo do Amarante,,5000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-897737480,FIAT,Branco,Hatch,9
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16 V FLEX MEC.,2011,102644,1.6,Flex,Manual,Hidráulica,4 portas,59066180,Natal,Candelária,37900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/cerato-897737499,KIA MOTORS,Branco,Sedã,3
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,2011,87000,1.0,Flex,Manual,Hidráulica,4 portas,59585000,São Miguel do Gostoso,,24000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fox-2011-897736705,VW - VOLKSWAGEN,Preto,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,2014,110000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,59140840,Parnamirim,Cohabinal,106000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vw-amarok-highline-cd-2-0-aut-4x4-diesel-892331222,VW - VOLKSWAGEN,Branco,Pick-up,5
"Carros, vans e utilitários",RENAULT CLIO HI-FLEX 1.0 16V 5P,2006,196631,1.0,Flex,,,4 portas,59198000,Montanhas,,11000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-renault-clio-1-0-16-vh-aut-894305854,RENAULT,Prata,Hatch,
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,2013,122000,1.4,Flex,Manual,Hidráulica,4 portas,59052200,Natal,Dix-Sept Rosado,35000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/punto-attractive-1-4-2013-897735993,FIAT,Prata,Hatch,8
"Carros, vans e utilitários",TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P MEC.,2013,177000,1.5,Flex,Manual,Elétrica,4 portas,59075260,Natal,Nova Descoberta,33500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/etios-xls-1-5-flex-e-gnv-897735299,TOYOTA,Prata,Sedã,5
"Carros, vans e utilitários",HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,2016,44000,1.6,Flex,Automático,Hidráulica,4 portas,59054000,Natal,Dix-Sept Rosado,51900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hb20-2016-aut-897734944,HYUNDAI,Branco,Hatch,5
"Carros, vans e utilitários",FIAT STRADA WORKING CELEB.1.4 FIRE FLEX 8V CD,2015,214038,1.4,Flex,Manual,Hidráulica,4 portas,59030600,Natal,Alecrim,52990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-cab-dupla-2015-897733136,FIAT,Vermelho,Pick-up,5
"Carros, vans e utilitários",TOYOTA HILUX SW4 4X4 3.0 24V V6,1994,330000,,Gasolina,Manual,,2 portas,59037400,Natal,Alecrim,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-1993-1994-3-0-4x4-v6-24v-gasolina-4p-manual-888643626,TOYOTA,,Passeio,3
"Carros, vans e utilitários",GM - CHEVROLET MONZA CLASS 1.8/ 2.0,1988,50000000,1.8,Flex,Manual,Hidráulica,2 portas,59770000,Patu,,9000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/monza-todo-original-897733922,GM - CHEVROLET,Preto,Sedã,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,2011,101256,1.0,Flex,Manual,Hidráulica,4 portas,59030600,Natal,Alecrim,23990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2011-trend-897730803,VW - VOLKSWAGEN,Preto,Hatch,1
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,2015,79000,1.6,Flex,Automático,Elétrica,4 portas,59086390,Natal,Neópolis,49500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-premium-897730010,HYUNDAI,Preto,Sedã,6
