Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Final de placa,CEP,Município,price,url,Portas,Bairro
"Carros, vans e utilitários",GM - CHEVROLET SONIC SED. LTZ 1.6 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2012,119000,1.6,Flex,Automático,Hidráulica,Prata,,49000000,Aracaju,31500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sonic-sedan-ltz-automatico-891724393,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2007,127854,1.6,Flex,Manual,Hidráulica,Preto,2,49061020,Aracaju,15500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/classic-1-6-2007-completo-891701581,4 portas,Santo Antônio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Hatch,1997,100000,1.0,Gasolina,Manual,Hidráulica,Verde,4,49360000,Boquim,9000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1997-891723861,2 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2003,44444,1.0,Gasolina,Manual,Mecânica,Cinza,5,49320000,Riachão do Dantas,15500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-891718541,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2017,64000,1.4,Flex,Automático,Elétrica,Outra,4,49680000,Nossa Senhora da Glória,84900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-2-2017-891718180,4 portas,
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2008,200000,1.8,Flex,Automático,Hidráulica,Preto,0,49120000,Itaporanga D'Ajuda,30000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corolla-2007-2008-891716814,4 portas,
"Carros, vans e utilitários",CITROEN C4 CACTUS LIVE 1.6 16V FLEX AUT,CITROEN,SUV,2021,1,1.6,Flex,Automático,Elétrica,Prata,0,49075480,Aracaju,105390.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/c4-cactus-feel-1-6-automatico-veiculo-zero-891699304,4 portas,Siqueira Campos
"Carros, vans e utilitários",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,Hatch,2015,55000,1.6,Flex,Automático,Elétrica,Branco,5,49400000,Lagarto,47000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2015-891697070,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2012,146000,1.6,Flex,Manual,Hidráulica,Branco,7,49160000,Nossa Senhora do Socorro,29000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trend-2012-891692700,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,50000,1.0,Gasolina,Manual,Hidráulica,Branco,1,49100000,São Cristóvão,25000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/compre-ou-troque-seu-carro-891691529,4 portas,
"Carros, vans e utilitários",FIAT STRADA ADVENTURE 1.8 MPI 8V 103CV CE,FIAT,,2015,60000,,Flex,Semi-Automático,,Branco,0,49037550,Aracaju,51500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/strada-adventure-cabine-dupla-891692186,,Atalaia
"Carros, vans e utilitários",MITSUBISHI L200 TRITON SPORT GLS 2.4 CD DIESEL MEC.,MITSUBISHI,Pick-up,1995,1000000,2.0 - 2.9,Diesel,Manual,Hidráulica,Preto,0,49160000,Nossa Senhora do Socorro,20500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/l200-a-top-891683975,4 portas,
"Carros, vans e utilitários",FORD FOCUS 1.8 16V 5P,FORD,Hatch,2003,253968,1.8,Gasolina,Manual,Hidráulica,Prata,9,49560000,Moita Bonita,8500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/focus-2003-completo-funciona-tudo-891673534,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2012,64000,1.0,Flex,Manual,Hidráulica,Vermelho,6,49300000,Tobias Barreto,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-891669335,4 portas,
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2013,87000,1.8,Flex,Automático,Hidráulica,Prata,3,49040696,Aracaju,58500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2013-o-mais-top-da-cidade-891676884,4 portas,Inácio Barbosa
"Carros, vans e utilitários", ,,,2013,87000,1.4,,,,,,49055180,Aracaju,32500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-2013-1-4-891657296,,Getúlio Vargas
"Carros, vans e utilitários",KIA MOTORS SORENTO 2.4 16V 4X2 AUT.,KIA MOTORS,SUV,2011,147000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,3,49092120,Aracaju,46000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sorento-2011-a-mais-top-da-categoria-45-mil-891659677,4 portas,Olaria
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2014,92000,,Flex,Manual,Hidráulica,Prata,5,49055520,Aracaju,40000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-1-8-completo-carro-todo-original-891655816,4 portas,Getúlio Vargas
"Carros, vans e utilitários", ,,,2018,110000,,,,,,,49055180,Aracaju,44990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2018-891646806,,Getúlio Vargas
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2016,55200,1.4,Flex,Manual,Hidráulica,Branco,6,49480000,Simão Dias,39900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-2016-2016-891655400,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP EXECUTIVE 2.4 MPFI F.POWER CD,GM - CHEVROLET,Pick-up,2006,11111111,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,9,49015827,Aracaju,27000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-s10-891654528,4 portas,São José
"Carros, vans e utilitários",RENAULT SANDERO EXPRES EASYR HI-FLEX 1.6 8V,RENAULT,,2015,85,,,Semi-Automático,,Prata,1,49042190,Aracaju,37000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-2015-891643572,4 portas,São Conrado
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2012,160000,1.4,Flex,Manual,Hidráulica,Branco,9,49044253,Aracaju,21300.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-agile-mais-barato-da-olx-891652173,4 portas,Santa Maria
"Carros, vans e utilitários",HYUNDAI ,HYUNDAI,,2017,1000,,,,,,,49010200,Aracaju,40000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-completo-891636218,,Centro
"Carros, vans e utilitários",TOYOTA YARIS XS 1.5 FLEX 16V 5P AUT.,TOYOTA,Hatch,2019,27000,1.5,Flex,Automático,Elétrica,Prata,8,49200000,Estância,73990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-hatch-xs-aut-1-5-2019-891624515,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,,2014,999999,,Flex,Manual,,Preto,,49015970,Aracaju,25000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/voyage-2014-891628593,4 portas,São José
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2019,28094,1.0,Flex,Manual,Hidráulica,Cinza,8,49095796,Aracaju,51000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-891623235,4 portas,Jabotiana
"Carros, vans e utilitários",FIAT STRADA,FIAT,Pick-up,2013,0,1.8,Flex,Manual,Hidráulica,Outra,4,49960000,Japaratuba,38000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-estrada-adventure-2013-891622627,2 portas,
"Carros, vans e utilitários",CHERY TIGGO 2.0 16V MEC. 5P,CHERY,SUV,2012,92000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,8,49052260,Aracaju,26000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-891622300,4 portas,Suíssa
"Carros, vans e utilitários",GM - CHEVROLET ,GM - CHEVROLET,Hatch,2012,100000,1.4,Flex,Manual,Hidráulica,Outra,3,49000570,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-hatch-891620826,4 portas,
"Carros, vans e utilitários",HYUNDAI HB20 DIAMOND 1.0 TB FLEX 12V AUT,HYUNDAI,,2021,30000,,,,Elétrica,,,49020350,Aracaju,60000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-no-boleto-891616852,,Salgado Filho
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2012,130000,1.0,Flex,Manual,Hidráulica,Prata,4,49960000,Japaratuba,24500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vende-se-celta-891617559,4 portas,
"Carros, vans e utilitários",KIA MOTORS SPORTAGE DLX 2.0 16V MEC.,KIA MOTORS,SUV,2009,157,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,9,49040290,Aracaju,28500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/kia-sportage-891599480,4 portas,Inácio Barbosa
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,123000,1.6,Flex,Manual,Hidráulica,Prata,8,49160000,Nossa Senhora do Socorro,34000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cross-fox-2012-1013-891614251,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Passeio,2011,1300000,1.0,Flex,Manual,Hidráulica,Prata,3,49930000,Cedro de São João,25000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vdtrco-gol-2011-unico-dono-completo-carro-de-garagem-891613357,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2006,45000,1.0,Flex,Manual,Hidráulica,Prata,5,49160000,Nossa Senhora do Socorro,18000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fox-trend-2006-891598082,4 portas,
"Carros, vans e utilitários",FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Passeio,2010,256000,1.4,Gasolina,Manual,Hidráulica,Cinza,1,49087300,Aracaju,17000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-891599209,4 portas,Santos Dumont
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 T. FLEX 12V 3P,VW - VOLKSWAGEN,Hatch,2015,120000,1.0,Flex,Manual,Hidráulica,Amarelo,0,49360000,Boquim,32000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-vw-up-2014-2015-891595185,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET MERIVA JOY 1.4 MPFI 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2012,1,1.4,Flex,Manual,Hidráulica,Branco,5,49041190,Aracaju,22999.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/meriva-876907884,4 portas,Inácio Barbosa
"Carros, vans e utilitários",FORD KA 1.0 TECNO 8V FLEX 3P,FORD,Hatch,2011,150000,1.0,Flex,Manual,Mecânica,Preto,4,49087240,Aracaju,16000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2011-891584503,2 portas,Santos Dumont
"Carros, vans e utilitários",FORD ECOSPORT SE DIRECT 1.5 FLEX 5P AUT.,FORD,SUV,2018,22400,1.5,Flex,Automático,Hidráulica,Branco,0,49032450,Aracaju,67500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/eco-sport-891584099,4 portas,Farolândia
"Carros, vans e utilitários",FIAT PALIO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2014,90,1.6,Flex,Manual,Hidráulica,Branco,4,49010330,Aracaju,33000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-motor-1-6-891587207,4 portas,Centro
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X2 TB DIESEL MEC.,FIAT,,2016,0,2.0 - 2.9,Gasolina,Automático,Hidráulica,,,49055530,Aracaju,50000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-891591832,4 portas,Cirurgia
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2014,89000,1.8,Flex,Automático,Hidráulica,Preto,9,49055150,Aracaju,57500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-automatic-completo-o-mais-novo-de-aracaju-891585810,4 portas,Getúlio Vargas
"Carros, vans e utilitários",CITROEN C3,CITROEN,Passeio,2006,10000,1.4,Flex,Manual,Elétrica,Preto,3,49160000,Nossa Senhora do Socorro,16000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-citroen-c3-2006-891617091,4 portas,
,,,,,,,,,,,,,,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-891576871,,
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2019,25000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,9,49050220,Aracaju,130000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-volcano-at-d4-891583423,4 portas,Suíssa
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X2 TB DIESEL MEC.,FIAT,,2017,89000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,0,49072250,Aracaju,88000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-toro-freedom-4x2-mec-2017-88-000-891580648,4 portas,Dezoito do Forte
"Carros, vans e utilitários",FORD ,FORD,Passeio,2015,100000,3.0 - 3.9,Diesel,Automático,Elétrica,Branco,9,49700000,Capela,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ligar-pra-esse-numero-891580433,4 portas,
"Carros, vans e utilitários",FIAT MAREA HLX 2.0 20V 4P,FIAT,Sedã,1999,118000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Verde,5,49000323,Aracaju,27000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/marea-hlx-142cv-99-99-novo-891579924,4 portas,Aruana
"Carros, vans e utilitários",FIAT MOBI,FIAT,,2015,0,,,,,,,49700000,Capela,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1-0-evo-flex-easy-manual-891574690,,
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2014,60000,1.6,Flex,Manual,Hidráulica,Preto,1,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confortplus-2014-891574775,4 portas,
"Carros, vans e utilitários",TOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICO,TOYOTA,Sedã,2012,115,2.0 - 2.9,Flex,Automático,Elétrica,Preto,6,49092125,Aracaju,49900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corolla-2011-2012-xei-2-0-891571592,4 portas,Olaria
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,50000,1.8,Flex,Automático,Elétrica,Branco,,49000000,Aracaju,90000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/toro-flex-2019-891564606,,
"Carros, vans e utilitários",FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Passeio,2008,155590,1.0,Flex,Manual,Hidráulica,Prata,7,49770000,Maruim,19500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-891561957,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2013,47500,1.6,Flex,Manual,Hidráulica,Preto,2,49400000,Lagarto,34000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-6-completo-itrend-super-conservado-apenas-47-mil-km-891562448,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,Pick-up,2013,97000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,0,49560000,Moita Bonita,128000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-2013-891561346,4 portas,
"Carros, vans e utilitários",FIAT MOBI DRIVE 1.0 FLEX 6V 5P,FIAT,Hatch,2018,64000,1.0,Flex,Automático,Elétrica,Branco,0,49014000,Aracaju,38500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-mobi-aut-891560835,4 portas,Centro
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2017,60000,1.0,Flex,Manual,Hidráulica,Branco,7,49014000,Aracaju,38000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-g7-891559163,4 portas,Centro
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2010,123458,1.0,Flex,Manual,Hidráulica,Prata,2,49070260,Aracaju,20500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/siena-toop-de-linha-891555724,4 portas,Cidade Nova
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2018,22000,1.0,Gasolina,Manual,Hidráulica,Branco,9,49035680,Aracaju,37500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2018-885786328,4 portas,Coroa do Meio
"Carros, vans e utilitários",FIAT SIENA EL CELEB. 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2003,160000,1.0,Gasolina,Manual,Mecânica,Azul,5,49072380,Aracaju,10500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/siena-2003-fire-8v-com-ar-891538016,4 portas,Dezoito do Forte
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI 2P,FIAT,Hatch,1997,200000,1.0,Gasolina,Manual,Mecânica,Branco,4,49160000,Nossa Senhora do Socorro,8500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/v-t-palio-97-891545214,2 portas,
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,Passeio,2010,400000,1.8,Flex,Manual,Hidráulica,Outra,9,49060040,Aracaju,26000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-adventure-1-8-manual-2010-891544529,4 portas,Santo Antônio
"Carros, vans e utilitários",TOYOTA COROLLA FIELDER SW 1.8/1.8 XEI FLEX MEC,TOYOTA,Sedã,2007,200000,1.8,Gasolina,Manual,Hidráulica,Preto,0,49160000,Nossa Senhora do Socorro,26000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-por-carro-aberto-891542968,4 portas,
"Carros, vans e utilitários",HONDA HR-V,HONDA,,2016,62000,,Flex,Automático,,Preto,,49015970,Aracaju,65000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hr-v-891537764,4 portas,São José
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2011,100000,1.4,Flex,Manual,Hidráulica,Cinza,1,49055150,Aracaju,26500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/siena-1-4-el-com-gas-2011-891542207,4 portas,Getúlio Vargas
"Carros, vans e utilitários",FIAT PALIO SPORT.INTERLAGOS 1.6 FLEX 16V,FIAT,Hatch,2013,120000,1.6,Flex,Manual,Hidráulica,Amarelo,2,49014000,Aracaju,36800.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-serie-interlagos-891534372,4 portas,Centro
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2014,107,1.8,Flex,Automático,Hidráulica,Branco,6,49030720,Aracaju,52500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-seda-2014-2014-licenciado-ate-julho-de-2022-891530506,4 portas,Farolândia
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,Sedã,1998,147829,1.0,Gasolina,Manual,Mecânica,Vermelho,7,49065040,Aracaju,7500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-891515343,2 portas,Industrial
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2015,129000,1.4,Flex,Manual,Hidráulica,Vermelho,2,49095180,Aracaju,41000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-lt-2015-completo-891528603,4 portas,Jabotiana
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2005,150000,1.6,Flex,Manual,Hidráulica,Prata,5,49090000,Aracaju,19000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-g4-891519087,2 portas,Bugio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2020,50000,1.0,Flex,Manual,Hidráulica,Branco,7,49097260,Aracaju,24990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-volkswagen-gol-2020-leia-o-anuncio-891520782,4 portas,Ponto Novo
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,,2009,135000,,Flex,Automático,,Cinza,,49160000,Nossa Senhora do Socorro,38000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-corolla-leia-a-descricao-37-999-891513948,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL ROCK IN RIO 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,62000,1.0,Flex,Manual,Hidráulica,Azul,0,49500000,Itabaiana,39500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-2016-1-0-extra-60-mil-rodado-891516414,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,49000,1.0,Flex,Manual,Elétrica,Vermelho,6,49060000,Aracaju,49000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2019-2019-891513649,4 portas,Santo Antônio
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,Van/Utilitário,2018,120,1.8,Flex,Manual,Hidráulica,Branco,0,49096020,Aracaju,65000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-1-8-7-lugares-ano-2017-18-manual-891511288,4 portas,Jabotiana
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2013,82000,1.6,Flex,Manual,Hidráulica,Branco,5,49390000,Salgado,27500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-891510643,4 portas,
"Carros, vans e utilitários",FIAT PALIO WEEKEND 1.6 MPI 16V 4P,FIAT,SUV,1999,1,1.6,Gasolina,Manual,Hidráulica,Cinza,1,49081007,Aracaju,9900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/paliowend-99-dir-vid-9-900-869048557,4 portas,Capucho
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,,2013,86000,1.0,Flex,Manual,Hidráulica,Prata,7,49045700,Aracaju,25300.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-unico-dono-conservado-891509902,4 portas,Luzia
"Carros, vans e utilitários",FIAT UNO DRIVE 1.0 FLEX 6V 5P,FIAT,Hatch,2018,90000,1.0,Flex,Manual,Elétrica,Prata,2,49560000,Moita Bonita,35000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/uno-1-0-2018-891511040,4 portas,
