Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,CEP,Município,Bairro,url,Final de placa
"Carros, vans e utilitários",AUDI A4 2.0 20V 130CV MULTITRONIC 4P,AUDI,Sedã,2002,122000,,Gasolina,Automático,Hidráulica,Preto,4 portas,76801672,Porto Velho,São Sebastião,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/audi-a4-2-0-automatico-888540515,9
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Hatch,2020,13133,1.0,Flex,Automático,Elétrica,Outra,4 portas,76820076,Porto Velho,Nova Porto Velho,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-turbo-888529748,
"Carros, vans e utilitários",FIAT STRADA ADV/ADV TRYON 1.8 MPI FLEX 8V CE,FIAT,Pick-up,2006,149000,1.8,Flex,Manual,Hidráulica,Prata,2 portas,76808168,Porto Velho,Caladinho,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/strada-1-8-2006-reformada-abaixo-da-fipe-888527913,4
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2017,81000,1.8,Flex,Automático,Hidráulica,Vermelho,4 portas,76906640,Ji-Paraná,Colina Park I,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/corolla-888531488,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1000 MI 2P  / 1000I,VW - VOLKSWAGEN,Passeio,2001,82000,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,76940000,Rolim de Moura,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-carro-888528648,5
"Carros, vans e utilitários",KIA MOTORS PICANTO EX 1.1/1.0/ 1.0 FLEX MEC.,KIA MOTORS,Hatch,2011,84500,1.0,Flex,Manual,Hidráulica,Prata,4 portas,76912886,Ji-Paraná,Jorge Teixeira,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/carro-super-economico-kia-picanto-completo-888529493,7
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Passeio,2008,156000,1.0,Gasolina,,Hidráulica,Prata,4 portas,76808094,Porto Velho,Cohab,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/celta-2008-888527372,0
"Carros, vans e utilitários",TOYOTA ,TOYOTA,Hatch,2021,1,1.5,Gasolina,Automático,Elétrica,Branco,4 portas,76822150,Porto Velho,Nova Esperança,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-888527897,5
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.0/ 1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Passeio,1995,1000,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,76860000,Candeias do Jamari,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-1995-888522299,7
"Carros, vans e utilitários",FIAT TORO ENDURANCE 2.0 16V 4X4 DIESEL AUT.,FIAT,Pick-up,2021,0,2.0 - 2.9,Flex,Automático,Elétrica,,4 portas,76901282,Ji-Paraná,Santiago,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2-0-diesel-888524172,1
"Carros, vans e utilitários",JEEP COMPASS,JEEP,,2018,48000,,,,,Branco,4 portas,76800000,Porto Velho,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-2018--venda-888509170,0
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL,GM - CHEVROLET,,2013,175000,,Diesel,Manual,Hidráulica,Branco,4 portas,76805778,Porto Velho,Triângulo,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s10-lt-888464445,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2017,100000,,Diesel,Automático,,Preto,4 portas,76909893,Ji Paraná,Habitar Brasil,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s10-a-venda-888492116,0
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Pick-up,2012,180000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,4 portas,76801123,Porto Velho,Centro,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hpe-4x4-diesel-aut-2012-888503555,
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,70000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,76821342,Porto Velho,Rio Madeira,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-888469608,7
"Carros, vans e utilitários",FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Passeio,2010,69000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,76867000,Vale do Anari,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/carro-punto-1-6-flex-888466544,3
"Carros, vans e utilitários",HONDA CIVIC SED LX 1.8 AUT 4P,HONDA,Sedã,2003,159632,1.8,Gasolina,Automático,Hidráulica,Prata,4 portas,76824448,Porto Velho,Cuniã,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/venda-888467207,2
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2015,111111,1.6,Flex,Automático,Elétrica,Branco,4 portas,76811003,Porto Velho,Aeroclube,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hb20s-automatico-888462851,7
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,MERCEDES-BENZ,Passeio,2018,54000,1.6,Flex,Automático,Elétrica,Preto,4 portas,76870405,Ariquemes,Setor 03,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-exclusive-888438005,8
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2010,107700,1.0,Flex,Manual,Hidráulica,Prata,4 portas,76820616,Porto Velho,Flodoaldo Pontes Pinto,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/veiculos-888421090,2
"Carros, vans e utilitários",FORD FIESTA SEDAN 1.0 8V FLEX 4P,FORD,Sedã,2010,0,1.0,Flex,Manual,Hidráulica,,4 portas,76860000,Candeias do Jamari,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/atuador-hidraulico-888417662,0
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2013,99000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,76864000,Cujubim,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-2013-888433282,5
"Carros, vans e utilitários",GM - CHEVROLET D-20 S 3.9/4.0 TURBO DIESEL,GM - CHEVROLET,Pick-up,1994,0,4.0 ou mais,Diesel,Manual,Hidráulica,Branco,4 portas,76811003,Porto Velho,Aeroclube,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/d20-custon-de-luxe-834142722,0
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2021,8000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,76825096,Porto Velho,Esperança da Comunidade,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hb20-2021-888403553,8
"Carros, vans e utilitários",HYUNDAI I30 2.0 16V 145CV 5P MEC.,HYUNDAI,Hatch,2011,140000,2.0 - 2.9,Flex,Manual,Elétrica,Prata,4 portas,76861000,Itapuã do Oeste,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vendo-hyundai-i30-888397897,8
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2019,29000,1.6,Flex,Automático,Elétrica,Cinza,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hb20-sedan-premium-1-6-automatico-2019-888395935,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2019,50000,1.6,Flex,Manual,Hidráulica,Branco,2 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-cd-1-6-2019-888392755,
"Carros, vans e utilitários",TOYOTA RAV4 2.0 4X2 16V AUT.,TOYOTA,SUV,2016,260,2.0 - 2.9,Gasolina,Automático,Hidráulica,Cinza,4 portas,76824414,Porto Velho,Cuniã,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/toyota-rav4-2-0-888386057,9
"Carros, vans e utilitários",BMW X1 SDRIVE 18I 2.0 16V 4X2 AUT.,BMW,SUV,2011,92000,2.0 - 2.9,Flex,Automático,Hidráulica,Azul,4 portas,76821132,Porto Velho,Industrial,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/bmw-x1-2-0-automatica-2011-ipva-2021-pago-92mil-km-888391612,5
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI I MOTION TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,81000,1.6,Flex,Automático,Hidráulica,Cinza,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/fox-i-trend-1-6-automatico-2013-888381734,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.8 TDI 4X4 CS DIESEL,GM - CHEVROLET,Pick-up,2018,111111,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,76961676,Cacoal,Nova Esperança,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/credito-automovel-888385768,0
"Carros, vans e utilitários",FORD KA,FORD,,2011,100000,1.0,Flex,Manual,,Vermelho,2 portas,76806220,Porto Velho,Floresta,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-888378173,8
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,32500,1.8,Flex,Automático,Elétrica,Vermelho,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/toro-endurance-1-8-flex-automatica-2019-888374533,
"Carros, vans e utilitários",FIAT IDEA ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2012,92000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,76801292,Porto Velho,Olaria,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-fiat-idea-1-6-completo-863659194,6
"Carros, vans e utilitários",FORD F-250 XLT 3.9 4X4 CD TB DIESEL,FORD,Pick-up,2011,270000,3.0 - 3.9,Diesel,Manual,Hidráulica,Preto,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/f250-xlt-cd-diesel-4x4-2011-888377904,
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 2.0 4X4 TB DIESEL AUT,JEEP,SUV,2016,77000,2.0 - 2.9,Diesel,Automático,Elétrica,Vermelho,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-diesel-4x4-2016-888360628,
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2019,40000,1.8,Flex,Automático,Elétrica,Cinza,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-flex-automatico-2019-888373153,
"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,Sedã,2019,80000,1.6,Flex,Automático,Elétrica,Branco,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-automatico-2019-888358355,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,88000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,76803750,Porto Velho,São João Bosco,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-0-2013-888356766,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2013,87329,1.0,Gasolina,Manual,Hidráulica,Branco,4 portas,76900024,Ji-Paraná,Centro,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-total-flex-888338078,4
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,,2010,100000,,,,,Preto,4 portas,76800000,Porto Velho,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/voyage-2010-sem-nada-pra-fazer-888343493,
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,,2015,47116,,,,,Branco,,76924000,Nova União,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2015-888353592,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CD,VW - VOLKSWAGEN,Hatch,2016,53000,1.0,Flex,Manual,Hidráulica,Branco,2 portas,76807534,Porto Velho,Cohab,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trend-888342259,9
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2016,73,2.0 - 2.9,Flex,Automático,,Cinza,4 portas,76850000,Guajará-Mirim,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2-0-2015-16-879622506,7
"Carros, vans e utilitários",FIAT UNO,FIAT,Antigo,2003,60000,,Gasolina,Manual,Mecânica,Outra,4 portas,76967537,Cacoal,Liberdade,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uno-888329405,0
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Hatch,2016,70000,1.4,Gasolina,Manual,Hidráulica,Branco,2 portas,76900136,Ji-Paraná,Centro,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/raphael-veiculos-888330187,6
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.5 FLEX 4X4 CD AUT.,GM - CHEVROLET,Pick-up,2020,17000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,76820260,Porto Velho,Agenor de Carvalho,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s-10-ltz-19-20-888310848,9
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,40000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,76824266,Porto Velho,Igarapé,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-888322196,5
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL MEC,MITSUBISHI,Pick-up,2013,121000,3.0 - 3.9,Diesel,Manual,Hidráulica,Branco,4 portas,76801123,Porto Velho,Centro,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-888313419,7
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,,2015,0,,,Manual,Elétrica,Vermelho,4 portas,76900308,Ji-Paraná,Urupá,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-esse-carro-888237189,
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,Passeio,2015,103000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,4 portas,76954000,Alta Floresta D'Oeste,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hillux-2015-automatica-diesel-888306874,7
"Carros, vans e utilitários",TOYOTA HILUX CD DX 4X4 3.0 8V 90CV DIESEL,TOYOTA,Pick-up,2004,246000,3.0 - 3.9,Diesel,Manual,Hidráulica,Prata,4 portas,76890000,Jaru,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hilux-2004-completa-motor-3-0-888244097,8
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP ADVANT. 2.4/2.4 MPFI F.POWER CD,GM - CHEVROLET,Pick-up,2009,90000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,76824546,Porto Velho,Tiradentes,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s10-2009-flex-888299852,3
"Carros, vans e utilitários",FIAT PALIO 1.6 MPI 16V 4P,FIAT,Hatch,1997,145000,1.6,Gasolina,Manual,Hidráulica,Azul,4 portas,76961546,Cacoal,Josino Brito,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/palio-97-completo-888231972,8
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2012,0,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,76850000,Guajará-Mirim,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corolla-altis-888227005,4
"Carros, vans e utilitários",NISSAN MARCH SV 1.6 16V FLEX FUEL,NISSAN,Hatch,2013,105000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,76982828,Vilhena,Residencial Cidade Verde II,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6-completo-888218564,6
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,,2011,148,,Diesel,Manual,Hidráulica,Prata,4 portas,76829572,Porto Velho,Tancredo Neves,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s10-2011-2011-a-diesel-tracada-4-por-4-888211858,
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,TOYOTA,Pick-up,2008,100000,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,76850000,Guajará-Mirim,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hillux-srv-ano-2008-automatico-888216980,0
"Carros, vans e utilitários",PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2014,17700,1.6,Flex,Automático,Elétrica,Branco,4 portas,76820235,Porto Velho,Agenor de Carvalho,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/pegeout-208-griff-17-mil-km-888190951,3
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP MIDNIGHT 2.8 4X4 CD DIES AUT,GM - CHEVROLET,Pick-up,2019,28000,2.0 - 2.9,Diesel,Automático,Elétrica,Preto,4 portas,76820664,Porto Velho,Flodoaldo Pontes Pinto,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/s10-midnight-888212589,0
"Carros, vans e utilitários",FORD ,FORD,Hatch,2012,140000,1.6,Flex,Manual,Elétrica,Branco,4 portas,76804027,Porto Velho,São Cristóvão,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/ford-new-fiesta-888197533,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2011,13000,1.6,Flex,Manual,Hidráulica,Preto,2 portas,76913705,Ji-Paraná,Riachuelo,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trend-2011-888197721,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,,2000,200000,,,Manual,,,4 portas,76800000,Porto Velho,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/golf-1-6-sr-888181972,
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2012,124563,1.5,Flex,Automático,Hidráulica,Prata,4 portas,76802380,Porto Velho,Nacional,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uma-casa-no-bairro-nacional-888167744,2
"Carros, vans e utilitários",NISSAN ,NISSAN,Pick-up,2005,58888,1.8,Diesel,Manual,Hidráulica,Branco,4 portas,76808568,Porto Velho,Eletronorte,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/frontie-4-4-888160535,3
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2011,1,1.6,Flex,Manual,Hidráulica,Preto,2 portas,76913705,Ji-Paraná,Riachuelo,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/vende-se-savero-1-6-cabine-estendida-a-mais-completa-da-categoria-888172995,8
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X2 3.0 163CV TDI DIES,TOYOTA,Pick-up,2015,70000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,4 portas,76800000,Porto Velho,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/hillux-top-de-linha-888124717,4
"Carros, vans e utilitários",FIAT PALIO EDX 1.0 MPI 2P,FIAT,Sedã,1999,500,1.0,Gasolina,Manual,Mecânica,Verde,2 portas,76820166,Porto Velho,Nova Porto Velho,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/palio-ano-99-888153384,5
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2012,153000,1.4,Gasolina,Manual,Hidráulica,Outra,2 portas,76890000,Jaru,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/carro-a-venda-888117733,3
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2015,99500,1.4,Flex,Manual,Hidráulica,Branco,4 portas,76961672,Cacoal,Nova Esperança,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-lt-888148251,8
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2015,56000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,76803620,Porto Velho,Costa e Silva,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2-0-888100988,6
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,12000,1.0,Flex,Manual,Mecânica,Cinza,4 portas,76829474,Porto Velho,Tancredo Neves,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-4-portas-em-dias-pronto-pra-transferir-888102060,4
"Carros, vans e utilitários",KIA MOTORS OPTIMA 2.4 16V 180CV AUT.,KIA MOTORS,Sedã,2013,85000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,76829882,Porto Velho,Lagoinha,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/kia-optima-885345679,6
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI FIRE 8V 4P,FIAT,Passeio,2002,164896,,Gasolina,Manual,,,4 portas,76960000,Cacoal,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/palio-2002-2002-1-0-mpi-fire-ex-8v-gasolina-4p-manual-888082992,0
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2011,98893,,Flex,Manual,,,4 portas,76960000,Cacoal,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/celta-2010-2011-1-0-mpfi-vhce-spirit-8v-flex-4p-manual-888084746,0
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2015,65415,,Flex,Manual,,,4 portas,76960000,Cacoal,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/classic-2014-2015-1-0-mpfi-ls-8v-flex-4p-manual-888083313,0
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Passeio,2010,120375,,Flex,Manual,,,4 portas,76960000,Cacoal,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/siena-2010-2010-1-0-mpi-fire-celebration-8v-flex-4p-manual-888082589,0
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Hatch,2013,45000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,76934000,Seringueiras,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/prisma-2013-c-entrada-de-1000-888089433,4
"Carros, vans e utilitários",FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2020,33000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,76873540,Ariquemes,Setor 04,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/strada-1-8-adventure-2020-impecavel-unico-dono-886660171,2
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Sedã,2007,141000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,76904182,Ji-Paraná,Residencial Veneza,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/prisma-888051628,1
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,Passeio,2010,148906,,Flex,Manual,,,4 portas,76960000,Cacoal,,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/palio-2010-2010-1-8-mpi-adventure-weekend-8v-flex-4p-manual-888081993,0
