Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo de veículo
"Carros, vans e utilitários",FIAT CRONOS DRIVE 1.3 8V FLEX,FIAT,2019,72000,1.3,Flex,Manual,Elétrica,Vermelho,4 portas,,72445010,Brasília,Setor Industrial (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cronos-drive-1-3-18-19-898396449,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,2011,110000,1.6,Flex,Manual,Hidráulica,Branco,2 portas,6,72020020,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-flex-2011-898389077,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET SONIC HB LTZ 1.6 16V FLEXPOWER 5P AUT.,GM - CHEVROLET,2012,60921,1.6,Flex,Automático,Hidráulica,Cinza,4 portas,,70390040,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sonic-ltz-2012-segundo-dono-novo-em-brasilia-a-vista-ou-financiado-asa-sul-898395397,Hatch
"Carros, vans e utilitários",CHERY CIELO SEDAN 1.6 16V 119CV  4P,CHERY,2011,900,1.6,Gasolina,Automático,Hidráulica,Cinza,4 portas,5,72920791,Águas Lindas de Goiás,Jardim da Barragem V,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cielo-cherry-898390938,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE L / SL / SL/E / DL / SE 1.6,GM - CHEVROLET,1989,20000000,1.6,Álcool,Manual,Mecânica,Azul,2 portas,8,72900450,Santo Antônio do Descoberto,Centro,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevett-1989-898394317,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,2010,200000,1.6,Flex,Automático,Hidráulica,Prata,4 portas,5,72215190,Brasília,Ceilândia Sul (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-10-10-21-800-00-898388210,Hatch
"Carros, vans e utilitários",HONDA CIVIC SEDAN EX 1.7 16V 130CV AUT. 4P,HONDA,2001,175,1.7,Gasolina,Automático,Hidráulica,Outra,4 portas,4,71697580,Brasília,Residencial Itaipu (São Sebastião),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-ex-2001-898391645,Sedã
"Carros, vans e utilitários",JAC J3 BRASIL 1.4 16V 5P MEC.,JAC,2012,180000,,Gasolina,Manual,Hidráulica,Prata,4 portas,0,72231220,Brasília,Ceilândia Sul (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/j3-particular-898387956,Hatch
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2018,180000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2018-1-0-flex-completo-unico-dono-impecavel-898387871,Sedã
"Carros, vans e utilitários",JAC J3 1.4 16V 5P MEC.,JAC,2012,103000,1.4,Flex,Manual,Mecânica,Preto,4 portas,1,72310507,Brasília,Samambaia Sul (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lindo-j3-2011-2012-846122666,Hatch
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,2012,150000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,9,72006235,Brasília,Setor Habitacional Vicente Pires,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-2012-essence-7-lugares-completo-vendo-a-vista-ou-financiado-ac-troca-830328035,Passeio
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V BLACK EDITION FLEX MEC,GM - CHEVROLET,2021,0,1.0,Flex,Manual,Elétrica,Prata,4 portas,,71200010,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/joy-black-2021-pronta-entrega-892105478,Hatch
"Carros, vans e utilitários",HYUNDAI IX35 2.0 16V 170CV 2WD/4WD MEC.,HYUNDAI,2021,3343,,Flex,Automático,,,4 portas,4,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ix35-2-0-16v-170cv-2wd-4wd-mec-886937764,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE I MOTION TREND 1.6 MI T. FLEX 8V,VW - VOLKSWAGEN,2011,130000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,,72145803,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-completo-de-tudo-898387542,Sedã
"Carros, vans e utilitários",PEUGEOT 2008 CROSSWAY 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,79000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,9,71680349,Brasília,Setor Habitacional Jardim Botânico,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-crossway-automatico-unico-dono-890807434,SUV
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,2018,47429,,Flex,Automático,Hidráulica,Branco,4 portas,0,71215100,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-flex-2-0-894152813,SUV
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,GM - CHEVROLET,2021,0,1.8,Flex,Automático,Elétrica,,4 portas,,71551204,Brasília,Setor Habitacional Taquari (Lago Norte),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-activ-5-lugares-874965196,Van/Utilitário
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2009,84400,1.0,Flex,Manual,Hidráulica,Outra,4 portas,6,72465420,Brasília,Setor Leste (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-classic-spirit-completo-apenas-84-mil-rodados-883206380,Sedã
"Carros, vans e utilitários",FORD KA,FORD,2020,50002,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,9,72876319,Valparaíso de Goiás,Parque Esplanada III,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-plus-manual-894932769,
"Carros, vans e utilitários",FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P,FIAT,2010,142000,1.0,Flex,Manual,Mecânica,Verde,4 portas,4,72329005,Brasília,Samambaia Norte (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-2010-2011-898387025,Hatch
"Carros, vans e utilitários",FORD FIESTA SEL 1.6 16V FLEX  AUT. 5P,FORD,2017,25707,1.6,Flex,Automático,Elétrica,Prata,4 portas,3,72140460,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-884391191,Hatch
"Carros, vans e utilitários",FIAT UNO WAY 1.3 FLEX 8V 5P,FIAT,2019,97130,1.3,Flex,Manual,Hidráulica,Prata,4 portas,0,72465360,Brasília,Setor Leste (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2018-2019-1-3-firefly-flex-way-4p-manual-893900130,Passeio
"Carros, vans e utilitários",FIAT DOBLO,FIAT,2020,47000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,8,72876319,Valparaíso de Goiás,Parque Esplanada III,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-dobl-1-8-mpi-essence-7l-16v-flex-4p-manual-892170682,
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,2015,140202,,Flex,Automático,,,4 portas,1,71250200,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fluence-sedan-dynamique-2-0-16v-flex-aut-859840531,
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,2018,114000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,0,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-4x4-2018-2-0-diesel-completo-cambio-aut-unico-dono-impecavel-898386628,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,130000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,73025056,Brasília,Sobradinho,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-898386629,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2017,93000,1.0,Flex,Manual,Mecânica,Cinza,4 portas,6,71250025,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-take-mcv-885264472,
"Carros, vans e utilitários",AUDI TT 2.0 16V TFSI S-TRONIC,AUDI,2016,74000,,,,,,,,72115535,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-tt-15-16-ambition-896583713,
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,2012,156000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,0,72210300,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-1-4-mpfi-ltz-8v-flex-4p-manual-ipva-pago-898385859,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN PASSAT TB 2.0 FSI/TSI 211CV TIPTRONIC 4P,VW - VOLKSWAGEN,2014,121000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,1,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-passat-2-0t-860942309,
"Carros, vans e utilitários",HONDA HR-V TOURING 1.8 FLEXONE 16V 5P AUT.,HONDA,2018,63400,,Gasolina,Automático,,,4 portas,5,71250045,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hvr-touring-863276216,
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,RENAULT,2014,92200,1.6,Flex,Automático,Elétrica,Verde,4 portas,9,72210300,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-verde-2014-unico-dono-100-financiado-898385475,Hatch
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,2018,145000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,5,72007515,Brasília,Setor Habitacional Vicente Pires,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-871759471,Hatch
"Carros, vans e utilitários",LAND ROVER FREELANDER2 SI4 SE 2.0 240CV AUT. 5P,LAND ROVER,2013,99079,2.0 - 2.9,Gasolina,Automático,Mecânica,Verde,4 portas,4,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/land-rover-freelander-2-2-0-se-si4-16v-gasolina-4p-835415446,
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,2019,48000,,Flex,Manual,Hidráulica,Vermelho,,6,72445010,Brasília,Setor Industrial (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiat-mobi-like-1-0-05-passageiros-804348203,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2021,16000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,72005600,Brasília,Setor Habitacional Vicente Pires,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-completo-2021-879224760,Hatch
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,2013,91872,1.4,Flex,Manual,Hidráulica,Prata,4 portas,,72025065,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-1-4-super-conservado-baixa-quilometragem-898385377,Hatch
"Carros, vans e utilitários",KIA MOTORS PICANTO EX 1.1/1.0/ 1.0 FLEX AUT.,KIA MOTORS,2013,67000,1.0,Flex,Automático,Hidráulica,Preto,4 portas,9,72210300,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-1-0-preto-2013-unico-dono-100-financiado-898384943,Hatch
"Carros, vans e utilitários",FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,2013,169089,,Flex,Manual,,,4 portas,8,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-2012-2013-1-4-mpi-attractive-8v-flex-4p-manual-856415775,Passeio
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.0 12V 4P MEC.,RENAULT,2021,42000,1.0,Flex,Manual,Elétrica,Prata,4 portas,3,71200020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-1-0-20-21-893865579,Sedã
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,2019,23000,,Flex,Manual,,,,,72250207,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-completo-898384971,
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,VW - VOLKSWAGEN,2018,78746,1.6,Flex,Manual,Hidráulica,Prata,4 portas,,72210000,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-virtus-1-8-2018-impecavel-898384967,Sedã
"Carros, vans e utilitários",FIAT PUNTO  ELX 1.4 FIRE FLEX 8V 5P,FIAT,2010,147000,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,4,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-elx-1-4-financio-aceito-trocas-836412370,Hatch
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,2020,54010,1.0,Flex,Manual,Elétrica,Branco,4 portas,7,71727800,Brasília,Candangolândia,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-868633116,Hatch
"Carros, vans e utilitários",PEUGEOT 3008 GRIFFE 1.6 TURBO 16V 5P AUT.,PEUGEOT,2016,104879,1.0,Gasolina,Automático,Elétrica,Branco,4 portas,2,72020065,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-1-6-griffe-thp-16v-gasolina-4p-aut-845374502,
"Carros, vans e utilitários",KIA MOTORS SORENTO 3.5 V6 24V 278CV 4X4 AUT.,KIA MOTORS,2020,0,3.0 - 3.9,Flex,Automático,Hidráulica,Cinza,4 portas,,71200010,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-3-5-v6-24v-4x4-aut-7-lugares-880557417,
,,,,,,,,,,,,,,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-megane-2008-completo-1-6-manual-890447118,
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2019,30214,,Flex,Automático,Hidráulica,Branco,4 portas,7,71250020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-flex-automatico-828100598,
"Carros, vans e utilitários",JAC T50 PLUS 1.6 16V 5P AUT,JAC,2020,18000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,2,71996040,Brasília,Setor Habitacional Arniqueira (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jac-t50-2020-unica-dona-particular-898384689,SUV
"Carros, vans e utilitários",NISSAN FRONTIER XE CS 4X2 2.8 TB INTERC. DIES.,NISSAN,2003,320,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,4 portas,3,72504401,Brasília,Santa Maria,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/frontier-2003-branca-mwm-2-8-diesel-898384675,Pick-up
"Carros, vans e utilitários",HONDA CR-V EXL 2.0 16V 4WD/2.0 FLEXONE AUT.,HONDA,2010,220000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,9,73026535,Brasília,Sobradinho,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-cr-v-exl-4x4-2-0-16v-aut-886454967,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,2021,0,1.6,Flex,Manual,Hidráulica,Preto,4 portas,,70770100,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-6-msi-total-flex-manual-866267867,
"Carros, vans e utilitários",CITROEN AIRCROSS FEEL 1.6 FLEX 16V 5P AUT.,CITROEN,2017,80789,1.6,Flex,Automático,Hidráulica,Vermelho,4 portas,0,72210300,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cinroen-aircross-1-6v-flex-4p-automatico-2017-ipva-pago-898384608,Van/Utilitário
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,2016,104000,1.8,Flex,Automático,Hidráulica,Outra,4 portas,4,71250010,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-1-8-2016-7-lugares-automatico-aceita-troca-e-financiamento-878647671,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,86000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,5,72210300,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-mi-city-8v-flex-4p-manual-unico-dono-898384496,Sedã
,,,,,,,,,,,,,,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-new-civic-898383613,
"Carros, vans e utilitários",HYUNDAI SONATA 2.4 16V 182CV 4P AUT.,HYUNDAI,2011,82300,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,0,71050190,Brasília,Guará II,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sonata-2-4-i4-aut-2011-898384475,Sedã
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,2020,6985,1.0,Flex,Manual,Hidráulica,Prata,4 portas,,72025045,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-extremamente-novo-sem-sinistro-898384492,Hatch
"Carros, vans e utilitários",PEUGEOT 307 PASSION 1.6 16V 110CV 5P,PEUGEOT,2010,160000,,Flex,Manual,Hidráulica,Preto,4 portas,9,72004200,Brasília,Vila São José (Vicente Pires),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-307-898383806,Hatch
"Carros, vans e utilitários",GM - CHEVROLET MALIBU LTZ 2.4 16V 171CV 4P,GM - CHEVROLET,2011,83000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,6,71050014,Brasília,Guará II,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-malibu-ltz-2011-completo-879041269,Sedã
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2020,46678,1.8,Flex,Automático,Elétrica,Prata,4 portas,0,71727800,Brasília,Candangolândia,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-automatico-879527859,SUV
"Carros, vans e utilitários",FIAT PUNTO,FIAT,2016,92000,,,,Hidráulica,,4 portas,2,71250050,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-atractive-2015-16-1-4-completo-898383896,
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2017,100240,1.0,Flex,Manual,,Preto,4 portas,6,70770100,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mpfi-joy-8v-flex-4p-manual-874900589,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2021,0,1.0,Flex,Manual,Elétrica,Branco,4 portas,,71200030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-1-0-mpi-completao-zero-km-fone-24h-855559505,Hatch
"Carros, vans e utilitários",FORD KA,FORD,2020,19699,1.0,Flex,Manual,Mecânica,Branco,4 portas,1,71250040,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2020-1-0-ti-vct-flex-se-sedan-manual-893413233,Passeio
"Carros, vans e utilitários",FORD RANGER XL 2.3 16V 137CV 4X2 CE REPOWER.,FORD,1997,166366,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,2 portas,2,71250045,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ranger-xl-1997-887264647,Pick-up
"Carros, vans e utilitários",FORD FIESTA,FORD,2011,232765,1.0,Flex,Manual,,Vermelho,4 portas,9,70770100,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-0-mpi-hatch-8v-flex-4p-manual-882768843,
"Carros, vans e utilitários",FIAT STRADA,FIAT,2018,43300,,,Manual,Hidráulica,,,,72025065,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-2018-2018-cabine-dupla-veiculo-impecavel-898383347,
"Carros, vans e utilitários",MERCEDES-BENZ GLA-200 ADV. 1.6/1.6 TB 16V FLEX  AUT.,MERCEDES-BENZ,2018,47500,1.6,Flex,Automático,Elétrica,Branco,4 portas,8,71200010,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gla-200-advance-2017-2018-869987382,SUV
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,2017,0,1.0,Flex,Manual,Hidráulica,Azul,4 portas,8,72870215,Valparaíso de Goiás,Jardim Oriente,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-2016-17-1-0-898383102,Hatch
