Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,Passeio,2019,6484,,Flex,Manual,,,4 portas,2,24730010,São Gonçalo,Raul Veiga,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2019-1-0-ti-vct-flex-se-manual-887124544
"Carros, vans e utilitários",FIAT FIORINO FURGÃO 1.5 MPI / I.E.,FIAT,Van/Utilitário,1990,0,1.6,Gasolina,Manual,Mecânica,Preto,2 portas,1,24400000,São Gonçalo,,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-kit-gas-898507087
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2007,888888,1.0,Flex,Manual,Mecânica,Preto,4 portas,2,27330670,Barra Mansa,Centro,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-joy-831915326
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,49000,1.0,Flex,Manual,Elétrica,Branco,4 portas,6,21235110,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy--completo-892461757
"Carros, vans e utilitários",HYUNDAI CRETA PULSE PLUS 1.6 16V FLEX AUT.,HYUNDAI,SUV,2020,17500,1.6,Flex,Automático,Elétrica,Preto,4 portas,5,24350310,Niterói,Piratininga,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-pulse-1-6-aut-flex-2020-898507024
"Carros, vans e utilitários",TOYOTA RAV4 2.5 SX 4X4 HYBRID AUT.,TOYOTA,,2019,27030,2.0 - 2.9,Gasolina,Automático,Elétrica,Azul,,3,25955001,Teresópolis,Várzea,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-rav4h-25l-s-4wd-898506759
"Carros, vans e utilitários",FIAT DOBLO,FIAT,Passeio,2019,0,1.8,Flex,Manual,Hidráulica,Prata,4 portas,2,22740360,Rio de Janeiro,Pechincha,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-1-8-mpi-essence-7l-16v-flex-4p-manual-835031845
"Carros, vans e utilitários",VOLVO XC,VOLVO,Passeio,2013,128000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,3,22790714,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc60-2013-2-0-t5-comfort-fwd-turbo-gasolina-4p-automatico-891100267
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2009,95000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,9,27273180,Volta Redonda,Siderlândia,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-premium-1-4-2009-excelente-estado-de-conservacao-898507050
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS HIGHLINE 1.4 TSI FLEX 16V 5P AUT,VW - VOLKSWAGEN,Passeio,2020,48203,,Flex,Automático,,,4 portas,7,22793082,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/t-cross-2019-2020-1-4-250-tsi-total-flex-highline-automatico-894402645
"Carros, vans e utilitários",FIAT FIORINO FURGÃO EVO 1.4 FLEX 8V 2P,FIAT,Van/Utilitário,2018,47000,1.4,Gás Natural,Manual,Mecânica,Branco,2 portas,,22720380,Rio de Janeiro,Taquara,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-furgao-1-4-8v-flex-gnv-16m3-pronta-trabalho-licenciado-placa-mercosul-47000km-898506573
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE FLEX 1.0 12V 5P,RENAULT,Hatch,2018,0,1.0,Flex,Manual,Hidráulica,Prata,4 portas,0,21331018,Rio de Janeiro,Marechal Hermes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/financio-ate-sem-entrada-completo-ac-troca-moto-ou-carro-856870219
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2013,140000,1.0,Gás Natural,Manual,Hidráulica,Cinza,4 portas,9,27250810,Volta Redonda,Jardim Amália,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-itrend-2013-completo-kit-multimidia-e-gnv-segundo-dono-898506599
"Carros, vans e utilitários",CHERY TIGGO 5X TXS 1.5 16V TURBO FLEX AUT.,CHERY,Passeio,2022,0,,Flex,Automático,,,4 portas,,22631004,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-5x-1-5-vvt-turbo-iflex-txs-863281402
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Passeio,2019,44350,,Flex,Manual,,,4 portas,2,25665135,Petrópolis,Bingen,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-lt-8v-flex-4p-manual-850045882
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2013,68000,,Flex,Manual,,,2 portas,,25740320,Petrópolis,Itaipava,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-2-portas-898506304
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P AUT.,FORD,SUV,2019,48000,1.5,Flex,Automático,Elétrica,Prata,4 portas,1,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-ecosport-1-5-freestyle-2019-882869833
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI STANDARD 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2008,185000,1.4,Gás Natural,Manual,Mecânica,Branco,2 portas,0,21235490,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kombi-ano-2008-flex-com-gaz-898506283
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,36000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,,22730522,Rio de Janeiro,Taquara,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-sport-completo-couro-bege-automatico-multimidia-894904911
"Carros, vans e utilitários",HYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Passeio,2019,42326,,Flex,Automático,,,4 portas,6,24140005,Niterói,Baldeador,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2019-2019-1-6-comfort-plus-16v-flex-4p-automatico-886548430
"Carros, vans e utilitários",FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2011,106000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,,24120095,Niterói,Fonseca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-898506291
"Carros, vans e utilitários",FORD KA,FORD,Passeio,2020,31425,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,2,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2020-1-0-ti-vct-flex-se-sedan-manual-884226817
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2020,33000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,5,21750120,Rio de Janeiro,Magalhães Bastos,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-2020-completo-ent-10mil-60x-799-00-mensais-fixas-no-cdc-876326578
"Carros, vans e utilitários",KIA MOTORS SPORTAGE,KIA MOTORS,,2016,54500,,Flex,Automático,Hidráulica,Branco,4 portas,3,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sportage-ex2-offg4-877031539
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,RENAULT,SUV,2020,28600,,Flex,Automático,,,4 portas,,25740320,Petrópolis,Itaipava,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-1-6-intense-898506309
"Carros, vans e utilitários",BMW 330I,BMW,Passeio,2020,28000,2.0 - 2.9,Gasolina,Automático,Elétrica,Cinza,4 portas,4,22640101,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-330i-2020-2-0-16v-turbo-gasolina-sport-automatico-886904711
"Carros, vans e utilitários",GM - CHEVROLET CORSA SEDAN 1.0 MPFI 8V 71CV 4P,GM - CHEVROLET,Passeio,2003,1,1.0,Álcool,Manual,Hidráulica,,4 portas,,28890044,Rio das Ostras,Cidade Praiana,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/corsa-4-portas-893202492
"Carros, vans e utilitários",FIAT STRADA,FIAT,Passeio,2021,509,1.3,Flex,Manual,Elétrica,Vermelho,4 portas,6,25565171,São João de Meriti,Jardim José Bonifácio,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-2021-1-3-firefly-flex-volcano-cd-manual-898505659
"Carros, vans e utilitários",TOYOTA YARIS XLS 1.5 FLEX 16V 5P AUT.,TOYOTA,Hatch,2019,24000,1.5,Flex,Automático,Elétrica,Branco,4 portas,0,20771002,Rio de Janeiro,Pilares,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/yaris-xls-hatch-automatico-2019-889320821
"Carros, vans e utilitários",MITSUBISHI ECLIPSE CROSS HPE-S 1.5 16V 165CV AUT.,MITSUBISHI,SUV,2021,5400,1.5,Gasolina,Automático,Elétrica,Preto,4 portas,8,22793080,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-eclipse-cross-2021-hpe-895387629
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,Sedã,2013,1,1.6,Flex,Manual,Hidráulica,Preto,4 portas,4,21750120,Rio de Janeiro,Magalhães Bastos,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendk-voyage-trendline-2013-completo-gnv-ipva-transferencia-898505447
"Carros, vans e utilitários",TOYOTA ETIOS X PLUS 1.5 FLEX 16V 5P AUT.,TOYOTA,Hatch,2020,13000,1.5,Flex,Automático,Elétrica,Prata,4 portas,0,22640101,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-x-plus-13-000-km-2020-oportunidade-898505533
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,82300,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,25225665,Duque de Caxias,Parque Marilandia,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-2016-898505666
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,48000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,4,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkwagen-gol-1-0-12v-mpi-totalflex-4p-manual-2020-com-gnv-898505458
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,Passeio,2018,42,1.6,Gás Natural,Manual,Hidráulica,Prata,4 portas,3,20541100,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-2018-1-6-16v-sce-flex-expression-manual-898505521
"Carros, vans e utilitários",GM - CHEVROLET HATCH PREM. 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Hatch,2021,6500,1.0,Flex,Automático,Elétrica,Prata,4 portas,6,22611030,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-premier-1-0-turbo-at-prata-2020-2021-898505301
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,2015,57000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,6,22740360,Rio de Janeiro,Pechincha,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-2015-1-6-mi-comfortline-8v-flex-4p-manual-893897604
"Carros, vans e utilitários",FORD ,FORD,Sedã,2018,1,1.5,Flex,Manual,Hidráulica,Prata,4 portas,0,21710400,Rio de Janeiro,Realengo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-ka-sedan-1-5-2018-completo-gnv-10mil-entrada-48x-1-197-00-884205320
"Carros, vans e utilitários",FIAT ARGO,FIAT,Passeio,2020,14676,1.0,Flex,Manual,Hidráulica,Branco,4 portas,1,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-1-0-firefly-flex-manual-852671227
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CL 1.6 MI / CL/ C 1.6,VW - VOLKSWAGEN,,2000,200000,,Gás Natural,Manual,,Branco,,,21931540,Rio de Janeiro,Jardim Carioca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-ap-gnv--otimo-estado-898505042
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX CITY 1.0MI/ 1.0MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Hatch,2007,183900,1.0,Flex,Manual,Hidráulica,Preto,2 portas,,27213310,Volta Redonda,Aterrado,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2007-898504996
"Carros, vans e utilitários",TOYOTA COROLLA,TOYOTA,Passeio,2015,82000,1.8,Gás Natural,Automático,Hidráulica,Prata,4 portas,5,23045160,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2015-1-8-gli-16v-flex-4p-automatico-898505106
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,96000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,0,22793298,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2013-blindado-898505116
"Carros, vans e utilitários",HYUNDAI TUCSON,HYUNDAI,Passeio,2015,69890,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,1,20541100,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2015-2-0-mpfi-gls-16v-143cv-2wd-flex-4p-automatico-893597983
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,,2020,20000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,,,25850000,Paraíba do Sul,,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-volcano-4x4-diesel-2020-unico-dono-898504897
"Carros, vans e utilitários",FIAT UNO,FIAT,Passeio,2016,0,1.0,Gás Natural,Manual,Hidráulica,Branco,4 portas,6,25565262,São João de Meriti,Vilar dos Teles,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2016-1-0-evo-vivace-8v-flex-4p-manual-893909781
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V MEC.,TOYOTA,Sedã,2012,85900,1.8,Gás Natural,Manual,Hidráulica,Outra,4 portas,0,28060260,Campos dos Goytacazes,Parque Fundão,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-2012-manual-898504993
"Carros, vans e utilitários",JEEP COMPASS,JEEP,,2018,73700,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,4 portas,1,22631000,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-diesel-longitude-4x4-automatico-890058421
"Carros, vans e utilitários",FIAT DOBLO,FIAT,Passeio,2019,0,1.8,Flex,Manual,Mecânica,Prata,4 portas,0,25565172,São João de Meriti,Jardim José Bonifácio,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-essence-1-8mpi-7-lugares-flex-completo-2019-898504514
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,Hatch,2009,156000,1.0,Gasolina,Manual,Mecânica,Prata,2 portas,4,25720252,Petrópolis,Corrêas,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-2008-2009-898504395
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYN. PLUS 2.0 16V FLEX AUT.,RENAULT,Sedã,2016,85000,2.0 - 2.9,Gás Natural,Automático,Elétrica,Preto,4 portas,2,21361450,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fluence-com-gnv-898504651
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV7 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Van/Utilitário,2020,30000,1.8,Flex,Automático,Elétrica,Prata,4 portas,0,21341331,Rio de Janeiro,Madureira,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-active-7-modelo-novo-7-lugares-2020-automatica--898504542
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2019,40529,1.8,Flex,Automático,Hidráulica,Branco,4 portas,,21710410,Rio de Janeiro,Realengo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-2019-886942510
"Carros, vans e utilitários",GM - CHEVROLET SPIN,GM - CHEVROLET,,2022,0,1.8,Flex,Automático,,Branco,4 portas,,25085132,Duque de Caxias,Parque Duque,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-activ7-8v-flex-4p-automatico-894590118
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE I MOTION 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,43000,1.6,Flex,Automático,Elétrica,Branco,4 portas,1,24358350,Niterói,Piratininga,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-msi-comfortline-aut-consultor-jonathan-871240051
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2014,69000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,3,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-0-mi-8v-flex-4p-manual-2014-898504336
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Passeio,2018,26000,,Flex,Automático,,,2 portas,8,27281800,Volta Redonda,Vila Mury,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2018-2018-1-5-ex-16v-flex-4p-automatico-898504163
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,,2006,200,,Gás Natural,,Hidráulica,,4 portas,1,20751360,Rio de Janeiro,Piedade,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/classic-2006-completo-gnv-vistoriado-2021-recibo-aberto-898503939
"Carros, vans e utilitários",FIAT GRAND SIENA TETRAFUEL 1.4 EVO F. FLEX 8V,FIAT,Sedã,2014,78000,1.4,Gás Natural,Manual,Hidráulica,Preto,4 portas,8,21511490,Rio de Janeiro,Coelho Neto,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gran-siena-1-4-2015-c-gnv-898504013
"Carros, vans e utilitários",MITSUBISHI OUTLANDER 3.0/ GT 3.0 V6 AUT.,MITSUBISHI,SUV,2016,88000,2.0 - 2.9,Diesel,Automático,Elétrica,Azul,4 portas,,22631004,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/outlander-diesel-4x4-aut-top-teto-couro-bco-eletrico-88000km-898503944
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,Sedã,2013,98000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,5,22740300,Rio de Janeiro,Pechincha,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-highline-tsi-300cv-898503989
"Carros, vans e utilitários",GM - CHEVROLET KADETT GSI / GS 2.0,GM - CHEVROLET,Hatch,1991,111111,2.0 - 2.9,Gasolina,Manual,Hidráulica,Vermelho,2 portas,9,28948450,São Pedro da Aldeia,Rua do Fogo,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/kadett-gti-mpfi-898503742
"Carros, vans e utilitários",FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2008,150000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,9,25510301,São João de Meriti,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2008-1-6-8-valvulas-898503871
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,Passeio,2015,62253,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,25565172,São João de Meriti,Jardim José Bonifácio,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-2015-1-6-expression-8v-flex-4p-manual-884448674
"Carros, vans e utilitários",GM - CHEVROLET TRACKER LT 1.4 TURBO 16V FLEX 4X2 AUT.,GM - CHEVROLET,SUV,2018,33000,1.4,Flex,Automático,Elétrica,Branco,4 portas,2,25660007,Petrópolis,Bingen,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-lt-1-4-turbo-2018-877272867
"Carros, vans e utilitários",GM - CHEVROLET TRACKER,GM - CHEVROLET,Passeio,2019,40000,1.4,Flex,Automático,Elétrica,Prata,4 portas,8,25561170,São João de Meriti,Vilar dos Teles,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2019-1-4-16v-turbo-flex-premier-automatico-875588062
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CLI / CL/ COPA/ STONES 1.6,VW - VOLKSWAGEN,Antigo,1989,90000,1.6,Álcool,Manual,Mecânica,Outra,2 portas,0,21930376,Rio de Janeiro,Pitangueiras,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-guadrado-898503103
"Carros, vans e utilitários",FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,SUV,2020,38000,1.5,Gás Natural,Automático,Elétrica,Preto,4 portas,8,21710400,Rio de Janeiro,Realengo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ecosport-se-1-5-2020-automatic-completa-gnv-entrada-48x1-747-fixas-no-cdc-871840270
"Carros, vans e utilitários",FIAT STRADA SPORTING 1.8 FLEX 16V CE,FIAT,,2011,62154,1.8,Flex,Manual,Hidráulica,Prata,2 portas,,21330450,Rio de Janeiro,Vila Valqueire,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-ce-completa-5-000-48x-685-879401759
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2018,99999999,1.6,Gás Natural,Manual,Hidráulica,Prata,4 portas,7,22710310,Rio de Janeiro,Taquara,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-8v-trendline-msi-2018-2018-5-pts-898503311
"Carros, vans e utilitários",FIAT MOBI,FIAT,Passeio,2020,41818,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,22280003,Rio de Janeiro,Botafogo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2020-1-0-evo-flex-like-manual-898503240
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF HIGHLINE 1.4 TSI 140CV AUT.,VW - VOLKSWAGEN,,2015,50000,1.4,Gasolina,Automático,Elétrica,Prata,,,25850000,Paraíba do Sul,,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-golf-highline-tsi-2015-teto-solar-898503083
